format,period,group,gross_profits,gross_norm_diff,total_ce_profit,overall_order_num,overall_order_price_low,overall_order_price_high,overall_order_quantity,overall_order_rate,overall_order_price_low_initial,overall_order_price_high_initial,overall_order_quantity_initial,overall_order_rate_initial,max_quantity/rate_orders_buy,max_quantity/rate_orders_sell,%no_trans,max_quantity/rate_orders,buyer_profit,buyer_ce_profit,buyer_order_num,buyer_order_price_low,buyer_order_price_high,buyer_order_quantity,buyer_order_rate,buyer_order_price_low_initial,buyer_order_price_high_initial,buyer_order_quantity_initial,buyer_order_rate_initial,seller_profit,seller_ce_profit,seller_order_num,seller_order_price_low,seller_order_price_high,seller_order_quantity,seller_order_rate,seller_order_price_low_initial,seller_order_price_high_initial,seller_order_quantity_initial,seller_order_rate_initial,%max_quantity/rate_orders_buy,%max_quantity/rate_orders_sell,%max_quantity/rate_orders,group_id,block,seller_realized_surplus,buyer_realized_surplus
CDA,8,CDA2,10170.0,-0.8089712918660287,10700.0,30.0,7.545454545454546,7.545454545454546,121.14204545454545,0.0,7.966666666666667,7.966666666666667,123.66666666666666,,3.0,8.0,,11.0,7100.0,8800.0,8,6.0,6.0,124.875,0.0,7.333333333333333,7.333333333333333,118.33333333333333,,3070.0,1900.0,22,9.090909090909092,9.090909090909092,117.4090909090909,0.0,8.6,8.6,129.0,,0.375,0.36363636363636365,0.3693181818181818,2,2,1.6157894736842104,0.8068181818181818
CDA,8,CDA3,9536.0,-0.5757595693779906,10700.0,28.0,7.122994652406417,7.122994652406417,117.04278074866309,0.0,6.416666666666666,6.416666666666666,171.83333333333331,,4.0,5.0,,9.0,6943.0,8800.0,17,5.882352941176471,5.882352941176471,92.17647058823529,0.0,5.333333333333333,5.333333333333333,159.66666666666666,,2593.0,1900.0,11,8.363636363636363,8.363636363636363,141.9090909090909,0.0,7.5,7.5,184.0,,0.23529411764705882,0.45454545454545453,0.3449197860962567,3,2,1.3647368421052632,0.7889772727272727
CDA,8,CDA4,9289.0,-0.6108672248803827,10700.0,31.0,6.704166666666667,6.704166666666667,120.34583333333333,0.0,6.166666666666667,6.166666666666667,162.5,,8.0,1.0,,9.0,6685.0,8800.0,15,4.533333333333333,4.533333333333333,146.06666666666666,0.0,4.0,4.0,194.66666666666666,,2604.0,1900.0,16,8.875,8.875,94.625,0.0,8.333333333333334,8.333333333333334,130.33333333333334,,0.5333333333333333,0.0625,0.29791666666666666,4,2,1.3705263157894736,0.7596590909090909
CDA,8,CDA5,9426.0,-1.7926495215311005,10700.0,33.0,10.163602941176471,10.163602941176471,136.42279411764707,0.0,10.166666666666666,10.166666666666666,176.91666666666669,,7.0,7.0,,14.0,4951.0,8800.0,17,6.764705882352941,6.764705882352941,131.47058823529412,0.0,6.666666666666667,6.666666666666667,200.0,,4475.0,1900.0,16,13.5625,13.5625,141.375,0.0,13.666666666666666,13.666666666666666,153.83333333333334,,0.4117647058823529,0.4375,0.42463235294117646,5,2,2.3552631578947367,0.5626136363636364
CDA,9,CDA1,9344.0,0.9132919254658385,13200.0,31.0,6.552272727272728,6.552272727272728,96.79545454545455,0.0,9.05,9.05,117.35,,0.0,3.0,,3.0,7892.0,6900.0,11,5.454545454545454,5.454545454545454,104.0909090909091,0.0,10.5,10.5,159.5,,1452.0,6300.0,20,7.65,7.65,89.5,0.0,7.6,7.6,75.2,,0.0,0.15,0.075,1,3,0.23047619047619047,1.143768115942029
CDA,9,CDA2,12181.0,0.6351483781918564,13200.0,28.0,7.533333333333333,7.533333333333333,129.30769230769232,0.0,8.666666666666666,8.666666666666666,155.0,,5.0,8.0,,13.0,8459.0,6900.0,13,6.0,6.0,117.61538461538461,0.0,7.333333333333333,7.333333333333333,134.33333333333334,,3722.0,6300.0,15,9.066666666666666,9.066666666666666,141.0,0.0,10.0,10.0,175.66666666666666,,0.38461538461538464,0.5333333333333333,0.458974358974359,2,3,0.5907936507936508,1.2259420289855072
CDA,9,CDA3,12446.0,0.38477570738440303,13200.0,33.0,8.175,8.175,102.13846153846154,0.0,7.25,7.25,151.875,,4.0,2.0,,6.0,7773.0,6900.0,20,7.35,7.35,88.2,0.0,6.0,6.0,129.25,,4673.0,6300.0,13,9.0,9.0,116.07692307692308,0.0,8.5,8.5,174.5,,0.2,0.15384615384615385,0.17692307692307693,3,3,0.7417460317460317,1.1265217391304347
CDA,9,CDA4,11073.0,0.1718219461697722,13200.0,27.0,8.741666666666667,8.741666666666667,113.49166666666666,0.0,6.875,6.875,179.75,,4.0,1.0,,5.0,6354.0,6900.0,15,7.733333333333333,7.733333333333333,134.73333333333332,0.0,8.75,8.75,159.5,,4719.0,6300.0,12,9.75,9.75,92.25,0.0,5.0,5.0,200.0,,0.26666666666666666,0.08333333333333333,0.175,4,3,0.7490476190476191,0.9208695652173913
CDA,9,CDA5,11750.0,-0.17886818495514145,13200.0,38.0,9.40909090909091,9.40909090909091,119.48579545454545,0.0,11.0,11.0,180.54166666666669,,5.0,7.0,,12.0,5553.0,6900.0,22,7.318181818181818,7.318181818181818,102.9090909090909,0.0,10.0,10.0,185.75,,6197.0,6300.0,16,11.5,11.5,136.0625,0.0,12.0,12.0,175.33333333333334,,0.22727272727272727,0.4375,0.33238636363636365,5,3,0.9836507936507937,0.8047826086956522
CDA,10,CDA1,10659.0,0.8381711525189786,13200.0,36.0,6.7615384615384615,6.7615384615384615,93.86923076923077,0.0,7.4,7.4,139.8,,3.0,2.0,,5.0,8332.0,6900.0,10,5.6,5.6,106.7,0.0,8.0,8.0,167.0,,2327.0,6300.0,26,7.923076923076923,7.923076923076923,81.03846153846153,0.0,6.8,6.8,112.6,,0.3,0.07692307692307693,0.18846153846153846,1,3,0.36936507936507934,1.207536231884058
CDA,10,CDA2,11282.0,0.26193236714975854,13200.0,25.0,7.6850649350649345,7.6850649350649345,120.58766233766234,0.0,7.0,7.0,143.5,,3.0,8.0,,11.0,6760.0,6900.0,11,5.7272727272727275,5.7272727272727275,103.81818181818181,0.0,5.5,5.5,116.75,,4522.0,6300.0,14,9.642857142857142,9.642857142857142,137.35714285714286,0.0,8.5,8.5,170.25,,0.2727272727272727,0.5714285714285714,0.42207792207792205,2,3,0.7177777777777777,0.9797101449275363
CDA,10,CDA3,12066.0,0.26714975845410627,13200.0,29.0,8.757352941176471,8.757352941176471,117.19117647058823,0.0,8.625,8.625,146.525,,5.0,2.0,,7.0,7187.0,6900.0,17,7.764705882352941,7.764705882352941,115.88235294117646,0.0,8.0,8.0,135.8,,4879.0,6300.0,12,9.75,9.75,118.5,0.0,9.25,9.25,157.25,,0.29411764705882354,0.16666666666666666,0.2303921568627451,3,3,0.7744444444444445,1.0415942028985508
CDA,10,CDA4,12144.0,0.05344375431331949,13200.0,37.0,8.581845238095237,8.581845238095237,104.2827380952381,0.0,8.69047619047619,8.69047619047619,152.33333333333331,,5.0,1.0,,6.0,6524.0,6900.0,21,7.476190476190476,7.476190476190476,105.19047619047619,0.0,7.714285714285714,7.714285714285714,158.0,,5620.0,6300.0,16,9.6875,9.6875,103.375,0.0,9.666666666666666,9.666666666666666,146.66666666666666,,0.23809523809523808,0.0625,0.15029761904761904,4,3,0.8920634920634921,0.9455072463768116
CDA,10,CDA5,11081.0,-0.2427260179434093,13200.0,35.0,9.583333333333334,9.583333333333334,132.14285714285714,0.0,9.958333333333332,9.958333333333332,157.29166666666669,,7.0,7.0,,14.0,4993.0,6900.0,21,7.380952380952381,7.380952380952381,112.85714285714286,0.0,9.25,9.25,132.25,,6088.0,6300.0,14,11.785714285714286,11.785714285714286,151.42857142857142,0.0,10.666666666666666,10.666666666666666,182.33333333333334,,0.3333333333333333,0.5,0.41666666666666663,5,3,0.9663492063492064,0.7236231884057971
CDA,11,CDA1,11723.0,1.1812491373360938,13200.0,29.0,5.77536231884058,5.77536231884058,108.5072463768116,0.0,4.625,4.625,136.25,,1.0,5.0,,6.0,10018.0,6900.0,6,4.333333333333333,4.333333333333333,110.66666666666667,0.0,2.5,2.5,117.0,,1705.0,6300.0,23,7.217391304347826,7.217391304347826,106.34782608695652,0.0,6.75,6.75,155.5,,0.16666666666666666,0.21739130434782608,0.19202898550724637,1,3,0.2706349206349206,1.4518840579710144
CDA,11,CDA2,11786.0,0.19498964803312624,13200.0,30.0,7.84841628959276,7.84841628959276,96.91855203619909,0.0,7.425,7.425,173.45,,2.0,4.0,,6.0,6803.0,6900.0,13,6.461538461538462,6.461538461538462,79.3076923076923,0.0,6.25,6.25,169.5,,4983.0,6300.0,17,9.235294117647058,9.235294117647058,114.52941176470588,0.0,8.6,8.6,177.4,,0.15384615384615385,0.23529411764705882,0.19457013574660634,2,3,0.790952380952381,0.9859420289855072
CDA,11,CDA3,12342.0,0.29378881987577643,13200.0,37.0,8.048245614035089,8.048245614035089,102.3874269005848,0.0,7.833333333333334,7.833333333333334,136.83333333333334,,5.0,1.0,,6.0,7419.0,6900.0,19,7.2631578947368425,7.2631578947368425,116.05263157894737,0.0,6.666666666666667,6.666666666666667,123.16666666666667,,4923.0,6300.0,18,8.833333333333334,8.833333333333334,88.72222222222223,0.0,9.0,9.0,150.5,,0.2631578947368421,0.05555555555555555,0.1593567251461988,3,3,0.7814285714285715,1.075217391304348
CDA,11,CDA4,10152.0,-0.0038647342995168366,13200.0,29.0,8.27020202020202,8.27020202020202,111.65151515151516,0.0,9.066666666666666,9.066666666666666,152.6,,5.0,1.0,,6.0,5294.0,6900.0,18,6.722222222222222,6.722222222222222,110.66666666666667,0.0,7.8,7.8,164.2,,4858.0,6300.0,11,9.818181818181818,9.818181818181818,112.63636363636364,0.0,10.333333333333334,10.333333333333334,141.0,,0.2777777777777778,0.09090909090909091,0.18434343434343436,4,3,0.7711111111111111,0.7672463768115942
CDA,11,CDA5,12086.0,-0.002636300897170485,13200.0,37.0,9.824561403508772,9.824561403508772,128.63011695906434,0.0,11.2,11.2,128.36666666666667,,8.0,7.0,,15.0,6309.0,6900.0,19,7.315789473684211,7.315789473684211,129.31578947368422,0.0,8.0,8.0,152.33333333333334,,5777.0,6300.0,18,12.333333333333334,12.333333333333334,127.94444444444444,0.0,14.4,14.4,104.4,,0.42105263157894735,0.3888888888888889,0.4049707602339181,5,3,0.916984126984127,0.9143478260869565
CDA,12,CDA1,10560.0,1.0946859903381643,13200.0,26.0,5.647727272727273,5.647727272727273,98.2159090909091,0.0,5.0,5.0,106.39285714285714,,0.0,2.0,,2.0,9125.0,6900.0,4,4.25,4.25,101.25,0.0,4.0,4.0,106.5,,1435.0,6300.0,22,7.045454545454546,7.045454545454546,95.18181818181819,0.0,6.0,6.0,106.28571428571429,,0.0,0.09090909090909091,0.045454545454545456,1,3,0.22777777777777777,1.3224637681159421
CDA,12,CDA2,13073.0,0.2888957902001381,13200.0,37.0,8.541176470588235,8.541176470588235,87.78676470588235,0.0,9.166666666666666,9.166666666666666,142.41666666666669,,1.0,7.0,,8.0,7785.0,6900.0,17,6.882352941176471,6.882352941176471,82.82352941176471,0.0,7.333333333333333,7.333333333333333,137.0,,5288.0,6300.0,20,10.2,10.2,92.75,0.0,11.0,11.0,147.83333333333334,,0.058823529411764705,0.35,0.20441176470588235,2,3,0.8393650793650793,1.1282608695652174
CDA,12,CDA3,12868.0,0.23337474120082813,13200.0,34.0,7.916666666666666,7.916666666666666,88.20138888888889,0.0,7.791666666666667,7.791666666666667,143.625,,4.0,0.0,,4.0,7495.0,6900.0,18,6.833333333333333,6.833333333333333,90.27777777777777,0.0,6.25,6.25,124.25,,5373.0,6300.0,16,9.0,9.0,86.125,0.0,9.333333333333334,9.333333333333334,163.0,,0.2222222222222222,0.0,0.1111111111111111,3,3,0.8528571428571429,1.086231884057971
CDA,12,CDA4,11331.0,0.3391787439613526,13200.0,28.0,9.143589743589743,9.143589743589743,136.12307692307692,0.0,10.291666666666668,10.291666666666668,157.375,,5.0,4.0,,9.0,7040.0,6900.0,15,7.133333333333334,7.133333333333334,147.4,0.0,6.25,6.25,180.75,,4291.0,6300.0,13,11.153846153846153,11.153846153846153,124.84615384615384,0.0,14.333333333333334,14.333333333333334,134.0,,0.3333333333333333,0.3076923076923077,0.3205128205128205,4,3,0.6811111111111111,1.0202898550724637
CDA,12,CDA5,11118.0,0.19534851621808147,13200.0,34.0,10.31422924901186,10.31422924901186,144.7173913043478,0.0,11.766666666666666,11.766666666666666,162.93333333333334,,7.0,5.0,,12.0,6455.0,6900.0,23,8.173913043478262,8.173913043478262,131.43478260869566,0.0,8.2,8.2,199.2,,4663.0,6300.0,11,12.454545454545455,12.454545454545455,158.0,0.0,15.333333333333334,15.333333333333334,126.66666666666667,,0.30434782608695654,0.45454545454545453,0.37944664031620556,5,3,0.7401587301587301,0.9355072463768116
CDA,13,CDA1,9558.0,-0.07601674641148326,10700.0,36.0,5.526923076923077,5.526923076923077,82.11538461538461,0.0,5.375,5.375,128.125,,0.0,4.0,,4.0,7742.0,8800.0,10,3.4,3.4,77.0,0.0,3.0,3.0,112.0,,1816.0,1900.0,26,7.653846153846154,7.653846153846154,87.23076923076923,0.0,7.75,7.75,144.25,,0.0,0.15384615384615385,0.07692307692307693,1,4,0.9557894736842105,0.8797727272727273
CDA,13,CDA2,9775.0,-0.5473205741626794,10700.0,39.0,6.7366310160427805,6.7366310160427805,103.08021390374331,0.0,7.7,7.7,154.2,,5.0,6.0,,11.0,7184.0,8800.0,22,5.590909090909091,5.590909090909091,91.45454545454545,0.0,6.4,6.4,108.4,,2591.0,1900.0,17,7.882352941176471,7.882352941176471,114.70588235294117,0.0,9.0,9.0,200.0,,0.22727272727272727,0.35294117647058826,0.29010695187165775,2,4,1.3636842105263158,0.8163636363636364
CDA,13,CDA3,9413.0,-0.4150299043062201,10700.0,34.0,7.034722222222222,7.034722222222222,115.99652777777777,0.0,6.875,6.875,154.25,,7.0,2.0,,9.0,7093.0,8800.0,18,5.944444444444445,5.944444444444445,130.55555555555554,0.0,6.0,6.0,167.0,,2320.0,1900.0,16,8.125,8.125,101.4375,0.0,7.75,7.75,141.5,,0.3888888888888889,0.125,0.2569444444444444,3,4,1.2210526315789474,0.8060227272727273
CDA,13,CDA4,8732.0,-0.44122009569377985,10700.0,33.0,6.607142857142858,6.607142857142858,107.59022556390977,0.0,8.25,8.25,135.375,,3.0,4.0,,7.0,6492.0,8800.0,14,5.214285714285714,5.214285714285714,96.28571428571429,0.0,5.5,5.5,111.75,,2240.0,1900.0,19,8.0,8.0,118.89473684210526,0.0,11.0,11.0,159.0,,0.21428571428571427,0.21052631578947367,0.212406015037594,4,4,1.1789473684210525,0.7377272727272727
CDA,13,CDA5,8357.0,-1.078989234449761,10700.0,33.0,9.75751879699248,9.75751879699248,133.88345864661653,0.0,10.575,10.575,150.9,,6.0,9.0,,15.0,5187.0,8800.0,14,6.357142857142857,6.357142857142857,131.71428571428572,0.0,6.75,6.75,200.0,,3170.0,1900.0,19,13.157894736842104,13.157894736842104,136.05263157894737,0.0,14.4,14.4,101.8,,0.42857142857142855,0.47368421052631576,0.45112781954887216,5,4,1.668421052631579,0.5894318181818182
CDA,14,CDA1,9569.0,0.34696172248803825,10700.0,27.0,4.571428571428571,4.571428571428571,113.675,0.0,4.125,4.125,158.375,,0.0,1.0,,1.0,8412.0,8800.0,7,3.142857142857143,3.142857142857143,134.0,0.0,2.5,2.5,169.5,,1157.0,1900.0,20,6.0,6.0,93.35,0.0,5.75,5.75,147.25,,0.0,0.05,0.025,1,4,0.6089473684210527,0.9559090909090909
