id_in_group,direction,fill_quantity,profit,contract_price,contract_quantity,group_id,max_price,min_price,order_price_diff,max_rate,period,block,max_rate_percent,contract_percent,in_market_quantity,price_dev_from_contract,in_market_percent,ce_price,ind_ce_profit,realized_surplus,excess_profit,format,time
3,buy,294.21,2584.64,17.0,300.0,1,9.65,4.483333333333333,5.166666666666667,14.95,4,1,0.4983333333333333,0.9806999999999999,300,7.35,0.9806999999999999,14,900.0,2.8718222222222223,1684.6399999999999,Flow30,T1-T10
4,buy,200.0,1702.77,16.0,300.0,1,11.721649484536082,8.103092783505154,3.618556701030928,9.876288659793815,4,1,0.32920962199312714,0.6666666666666666,300,4.278350515463918,0.6666666666666666,14,600.0,2.8379499999999998,1102.77,Flow30,T1-T10
5,sell,400.0,1778.66,3.0,400.0,1,7.605504587155964,3.2752293577981653,4.330275229357798,30.0,4,1,1.0,1.0,400,0.27522935779816526,1.0,14,4400.0,0.4042409090909091,-2621.34,Flow30,T1-T10
6,sell,237.14,941.67,4.0,400.0,1,11.903614457831326,6.807228915662651,5.096385542168675,22.662650602409638,4,1,0.755421686746988,0.59285,400,2.807228915662651,0.59285,14,4000.0,0.2354175,-3058.33,Flow30,T1-T10
7,sell,0.0,0.0,14.0,400.0,1,16.0,14.0,2.0,19.0,4,1,0.6333333333333333,0.0,0,0.0,,14,0.0,,0.0,Flow30,T1-T10
8,sell,0.0,0.0,11.0,300.0,1,14.261538461538462,13.261538461538462,1.0,23.26153846153846,4,1,0.7753846153846153,0.0,300,2.2615384615384624,0.0,14,900.0,0.0,-900.0,Flow30,T1-T10
1,buy,10.96,4.94,6.0,400.0,1,5.7125,0.0,5.7125,5.325,5,2,0.17750000000000002,0.0274,0,0.28749999999999964,inf,6,0.0,,4.94,Flow30,T1-T10
2,buy,48.54,123.9,8.0,400.0,1,5.746987951807229,0.0,5.746987951807229,15.626506024096386,5,2,0.5208835341365462,0.12135,400,2.2530120481927707,0.12135,6,800.0,0.154875,-676.1,Flow30,T1-T10
3,buy,391.92,3868.35,17.0,400.0,1,10.380952380952381,3.888888888888889,6.492063492063492,12.523809523809524,5,2,0.4174603174603175,0.9798,400,6.619047619047619,0.9798,6,4400.0,0.8791704545454545,-531.6500000000001,Flow30,T1-T10
4,buy,309.4,2140.54,15.0,400.0,1,10.630952380952381,9.107142857142858,1.5238095238095237,11.5,5,2,0.38333333333333336,0.7735,400,4.369047619047619,0.7735,6,3600.0,0.5945944444444444,-1459.46,Flow30,T1-T10
5,sell,334.29,709.05,5.0,400.0,1,7.105960264900662,2.7019867549668874,4.403973509933775,27.67549668874172,5,2,0.9225165562913907,0.835725,400,-2.2980132450331126,0.835725,6,400.0,1.772625,309.04999999999995,Flow30,T1-T10
6,sell,15.86,37.8,6.0,400.0,1,14.794520547945206,7.438356164383562,7.3561643835616435,20.575342465753426,5,2,0.6858447488584475,0.03965,200,1.4383561643835616,0.0793,6,0.0,,37.8,Flow30,T1-T10
7,sell,300.0,1078.14,4.0,300.0,1,16.0,5.0,11.0,30.0,5,2,1.0,1.0,300,1.0,1.0,6,600.0,1.7969000000000002,478.1400000000001,Flow30,T1-T10
8,sell,101.05,461.07,3.0,300.0,1,8.637931034482758,6.327586206896552,2.310344827586207,17.29310344827586,5,2,0.5764367816091954,0.3368333333333333,300,3.3275862068965516,0.3368333333333333,6,900.0,0.5123,-438.93,Flow30,T1-T10
1,buy,4.03,1.61,6.0,400.0,1,5.444444444444445,0.0,5.444444444444445,4.222222222222222,6,2,0.14074074074074075,0.010075,0,0.5555555555555554,inf,6,0.0,,1.61,Flow30,T1-T10
2,buy,52.97,139.25,8.0,400.0,1,8.62962962962963,2.259259259259259,6.37037037037037,19.48148148148148,6,2,0.6493827160493827,0.132425,400,-0.6296296296296298,0.132425,6,800.0,0.1740625,-660.75,Flow30,T1-T10
3,buy,393.04,3872.0,17.0,400.0,1,12.75,6.375,6.375,11.525,6,2,0.38416666666666666,0.9826,400,4.25,0.9826,6,4400.0,0.88,-528.0,Flow30,T1-T10
4,buy,400.0,3140.59,15.0,400.0,1,12.246153846153845,8.784615384615385,3.4615384615384617,16.46153846153846,6,2,0.5487179487179487,1.0,400,2.7538461538461547,1.0,6,3600.0,0.8723861111111112,-459.40999999999985,Flow30,T1-T10
5,sell,270.3,513.64,5.0,400.0,1,7.006535947712418,3.7058823529411766,3.3006535947712417,27.352941176470587,6,2,0.9117647058823529,0.6757500000000001,400,-1.2941176470588234,0.6757500000000001,6,400.0,1.2841,113.63999999999999,Flow30,T1-T10
6,sell,195.32,282.06,6.0,400.0,1,8.789473684210526,5.850877192982456,2.93859649122807,16.57894736842105,6,2,0.5526315789473684,0.48829999999999996,200,-0.14912280701754366,0.9765999999999999,6,0.0,,282.06,Flow30,T1-T10
7,sell,284.05,850.88,4.0,300.0,1,18.51063829787234,4.627659574468085,13.882978723404255,16.819148936170212,6,2,0.5606382978723404,0.9468333333333334,300,0.6276595744680851,0.9468333333333334,6,600.0,1.4181333333333332,250.88,Flow30,T1-T10
8,sell,115.88,430.95,3.0,300.0,1,15.792682926829269,13.341463414634147,2.451219512195122,8.707317073170731,6,2,0.29024390243902437,0.38626666666666665,300,10.341463414634147,0.38626666666666665,6,900.0,0.47883333333333333,-469.05,Flow30,T1-T10
1,buy,1.52,-1.13,6.0,400.0,1,5.935483870967742,0.0,5.935483870967742,13.5,7,2,0.45,0.0038,0,0.06451612903225801,inf,6,0.0,,-1.13,Flow30,T1-T10
2,buy,203.12,348.57,8.0,400.0,1,8.700934579439252,1.4953271028037383,7.205607476635514,25.925233644859812,7,2,0.8641744548286604,0.5078,400,-0.7009345794392523,0.5078,6,800.0,0.4357125,-451.43,Flow30,T1-T10
3,buy,400.0,4113.74,17.0,400.0,1,10.841269841269842,2.984126984126984,7.857142857142857,11.492063492063492,7,2,0.38306878306878306,1.0,400,6.158730158730158,1.0,6,4400.0,0.934940909090909,-286.2600000000002,Flow30,T1-T10
4,buy,400.0,3248.96,15.0,400.0,1,12.046511627906977,6.837209302325581,5.209302325581396,23.209302325581394,7,2,0.7736434108527132,1.0,400,2.953488372093023,1.0,6,3600.0,0.9024888888888889,-351.03999999999996,Flow30,T1-T10
5,sell,397.77,674.79,5.0,400.0,1,6.371794871794871,3.051282051282051,3.3205128205128207,30.0,7,2,1.0,0.994425,400,-1.948717948717949,0.994425,6,400.0,1.686975,274.78999999999996,Flow30,T1-T10
6,sell,98.29,158.08,6.0,400.0,1,7.3517241379310345,4.23448275862069,3.117241379310345,16.406896551724138,7,2,0.546896551724138,0.24572500000000003,200,-1.7655172413793103,0.49145000000000005,6,0.0,,158.08,Flow30,T1-T10
7,sell,299.26,760.13,4.0,300.0,1,15.0,5.0,10.0,30.0,7,2,1.0,0.9975333333333333,300,1.0,0.9975333333333333,6,600.0,1.2668833333333334,160.13,Flow30,T1-T10
8,sell,215.45,744.16,3.0,300.0,1,7.016949152542373,6.016949152542373,1.0,16.576271186440678,7,2,0.552542372881356,0.7181666666666666,300,3.016949152542373,0.7181666666666666,6,900.0,0.8268444444444444,-155.84000000000003,Flow30,T1-T10
1,buy,4.22,3.68,6.0,400.0,1,5.594936708860759,0.0,5.594936708860759,20.10126582278481,8,2,0.6700421940928271,0.010549999999999999,0,0.4050632911392409,inf,6,0.0,,3.68,Flow30,T1-T10
2,buy,246.06,464.07,8.0,400.0,1,8.3109243697479,0.8823529411764706,7.428571428571429,27.277310924369747,8,2,0.9092436974789916,0.61515,400,-0.31092436974789983,0.61515,6,800.0,0.5800875,-335.93,Flow30,T1-T10
3,buy,386.09,3876.67,17.0,400.0,1,14.314814814814815,2.814814814814815,11.5,12.24074074074074,8,2,0.40802469135802466,0.9652249999999999,400,2.685185185185185,0.9652249999999999,6,4400.0,0.8810613636363637,-523.3299999999999,Flow30,T1-T10
4,buy,397.49,3121.06,15.0,400.0,1,14.85,11.575,3.275,20.85,8,2,0.6950000000000001,0.993725,400,0.15000000000000036,0.993725,6,3600.0,0.8669611111111111,-478.94000000000005,Flow30,T1-T10
5,sell,321.63,609.26,5.0,400.0,1,7.527272727272727,4.281818181818182,3.2454545454545456,30.0,8,2,1.0,0.804075,400,-0.7181818181818178,0.804075,6,400.0,1.52315,209.26,Flow30,T1-T10
6,sell,96.72,60.56,6.0,400.0,1,9.156521739130435,5.3478260869565215,3.8086956521739133,27.443478260869565,8,2,0.9147826086956522,0.2418,200,-0.6521739130434785,0.4836,6,0.0,,60.56,Flow30,T1-T10
7,sell,300.0,911.95,4.0,300.0,1,6.219512195121951,1.2682926829268293,4.951219512195122,30.0,8,2,1.0,1.0,300,-2.7317073170731705,1.0,6,600.0,1.5199166666666668,311.95000000000005,Flow30,T1-T10
8,sell,299.84,1080.01,3.0,300.0,1,7.4375,6.4375,1.0,23.375,8,2,0.7791666666666667,0.9994666666666666,300,3.4375,0.9994666666666666,6,900.0,1.2000111111111111,180.01,Flow30,T1-T10
1,buy,76.01,758.28,16.0,300.0,1,6.824561403508772,0.0,6.824561403508772,24.63157894736842,9,3,0.8210526315789474,0.2533666666666667,300,9.175438596491228,0.2533666666666667,9,2100.0,0.3610857142857143,-1341.72,Flow30,T1-T10
2,buy,400.0,3320.66,15.0,400.0,1,12.279069767441861,2.383720930232558,9.895348837209303,12.627906976744185,9,3,0.4209302325581395,1.0,400,2.720930232558139,1.0,9,2400.0,1.3836083333333333,920.6599999999999,Flow30,T1-T10
3,buy,400.0,1281.66,10.0,400.0,1,11.083333333333334,2.3055555555555554,8.777777777777779,11.194444444444445,9,3,0.3731481481481482,1.0,400,-1.083333333333334,1.0,9,400.0,3.2041500000000003,881.6600000000001,Flow30,T1-T10
4,buy,323.51,2390.18,14.0,400.0,1,8.806451612903226,4.89247311827957,3.913978494623656,18.56989247311828,9,3,0.6189964157706094,0.808775,400,5.193548387096774,0.808775,9,2000.0,1.19509,390.17999999999984,Flow30,T1-T10
5,sell,400.0,1384.01,3.0,400.0,1,6.041237113402062,3.288659793814433,2.752577319587629,21.278350515463917,9,3,0.7092783505154638,1.0,400,0.28865979381443285,1.0,9,2400.0,0.5766708333333334,-1015.99,Flow30,T1-T10
6,sell,262.97,505.2,5.0,400.0,1,9.367816091954023,3.2758620689655173,6.091954022988506,16.649425287356323,9,3,0.5549808429118774,0.657425,400,-1.7241379310344827,0.657425,9,1600.0,0.31575,-1094.8,Flow30,T1-T10
7,sell,400.0,997.46,4.0,400.0,1,5.576576576576577,1.1891891891891893,4.387387387387387,30.0,9,3,1.0,1.0,400,-2.8108108108108105,1.0,9,2000.0,0.49873,-1002.54,Flow30,T1-T10
8,sell,164.75,-125.21,8.0,300.0,1,8.946666666666667,7.946666666666666,1.0,26.16,9,3,0.872,0.5491666666666667,300,-0.05333333333333368,0.5491666666666667,9,300.0,-0.41736666666666666,-425.21,Flow30,T1-T10
1,buy,300.0,2593.63,16.0,300.0,1,10.0,0.0,10.0,30.0,10,3,1.0,1.0,300,6.0,1.0,9,2100.0,1.235061904761905,493.6300000000001,Flow30,T1-T10
2,buy,348.58,2451.77,15.0,400.0,1,13.114503816793894,5.190839694656488,7.923664122137405,16.770992366412212,10,3,0.5590330788804071,0.87145,400,1.8854961832061061,0.87145,9,2400.0,1.0215708333333333,51.76999999999998,Flow30,T1-T10
3,buy,181.79,272.06,10.0,400.0,1,9.241379310344827,5.137931034482759,4.103448275862069,18.03448275862069,10,3,0.6011494252873564,0.45447499999999996,400,0.7586206896551726,0.45447499999999996,9,400.0,0.68015,-127.94,Flow30,T1-T10
4,buy,355.72,2197.35,14.0,400.0,1,11.723076923076922,5.8307692307692305,5.892307692307693,16.76923076923077,10,3,0.558974358974359,0.8893000000000001,400,2.2769230769230777,0.8893000000000001,9,2000.0,1.0986749999999998,197.3499999999999,Flow30,T1-T10
5,sell,399.38,1745.0,3.0,400.0,1,6.430379746835443,3.7974683544303796,2.632911392405063,26.27848101265823,10,3,0.8759493670886076,0.99845,400,0.7974683544303796,0.99845,9,2400.0,0.7270833333333333,-655.0,Flow30,T1-T10
6,sell,301.57,976.03,5.0,400.0,1,17.428571428571427,6.128571428571429,11.3,14.914285714285715,10,3,0.49714285714285716,0.753925,400,1.128571428571429,0.753925,9,1600.0,0.6100187499999999,-623.97,Flow30,T1-T10
7,sell,400.0,1535.95,4.0,400.0,1,9.147058823529411,2.235294117647059,6.911764705882353,23.852941176470587,10,3,0.7950980392156862,1.0,400,-1.7647058823529411,1.0,9,2000.0,0.7679750000000001,-464.04999999999995,Flow30,T1-T10
8,sell,62.88,74.64,8.0,300.0,1,13.11111111111111,9.777777777777779,3.3333333333333335,24.77777777777778,10,3,0.825925925925926,0.2096,300,1.7777777777777786,0.2096,9,300.0,0.2488,-225.36,Flow30,T1-T10
1,buy,300.0,2382.54,16.0,300.0,1,11.0,0.0,11.0,30.0,11,3,1.0,1.0,300,5.0,1.0,9,2100.0,1.134542857142857,282.53999999999996,Flow30,T11-T20
2,buy,138.87,976.84,15.0,400.0,1,10.043103448275861,0.9482758620689655,9.094827586206897,20.198275862068964,11,3,0.6732758620689655,0.347175,400,4.956896551724139,0.347175,9,2400.0,0.4070166666666667,-1423.1599999999999,Flow30,T11-T20
3,buy,254.49,370.48,10.0,400.0,1,9.611940298507463,5.014925373134329,4.597014925373134,17.104477611940297,11,3,0.5701492537313432,0.636225,400,0.3880597014925371,0.636225,9,400.0,0.9262,-29.519999999999982,Flow30,T11-T20
4,buy,368.6,2241.24,14.0,400.0,1,10.74698795180723,6.445783132530121,4.301204819277109,26.85542168674699,11,3,0.8951807228915664,0.9215000000000001,400,3.2530120481927707,0.9215000000000001,9,2000.0,1.12062,241.23999999999978,Flow30,T11-T20
5,sell,399.23,1988.19,3.0,400.0,1,6.97972972972973,2.689189189189189,4.29054054054054,30.0,11,3,1.0,0.998075,400,-0.31081081081081097,0.998075,9,2400.0,0.8284125,-411.80999999999995,Flow30,T11-T20
6,sell,159.77,500.25,5.0,400.0,1,18.5375,6.625,11.9125,18.1,11,3,0.6033333333333334,0.39942500000000003,400,1.625,0.39942500000000003,9,1600.0,0.31265625,-1099.75,Flow30,T11-T20
7,sell,400.0,1603.63,4.0,400.0,1,7.797979797979798,1.898989898989899,5.898989898989899,23.828282828282827,11,3,0.7942760942760942,1.0,400,-2.101010101010101,1.0,9,2000.0,0.801815,-396.3699999999999,Flow30,T11-T20
8,sell,90.87,101.76,8.0,300.0,1,10.0,9.0,1.0,25.0,11,3,0.8333333333333334,0.3029,300,1.0,0.3029,9,300.0,0.3392,-198.24,Flow30,T11-T20
1,buy,46.27,382.45,16.0,300.0,1,8.210526315789474,0.0,8.210526315789474,24.157894736842106,12,3,0.8052631578947369,0.15423333333333333,300,7.789473684210526,0.15423333333333333,9,2100.0,0.18211904761904762,-1717.55,Flow30,T11-T20
2,buy,297.92,2082.35,15.0,400.0,1,9.526881720430108,0.0,9.526881720430108,20.053763440860216,12,3,0.6684587813620072,0.7448,400,5.473118279569892,0.7448,9,2400.0,0.8676458333333333,-317.6500000000001,Flow30,T11-T20
3,buy,368.66,737.46,10.0,400.0,1,9.428571428571429,4.607142857142857,4.821428571428571,21.75,12,3,0.725,0.9216500000000001,400,0.5714285714285712,0.9216500000000001,9,400.0,1.84365,337.46000000000004,Flow30,T11-T20
4,buy,400.0,2603.06,14.0,400.0,1,13.106194690265486,8.47787610619469,4.628318584070796,25.256637168141594,12,3,0.8418879056047198,1.0,400,0.893805309734514,1.0,9,2000.0,1.30153,603.06,Flow30,T11-T20
5,sell,399.28,1888.76,3.0,400.0,1,7.447852760736196,4.171779141104294,3.276073619631902,30.0,12,3,1.0,0.9982,400,1.1717791411042944,0.9982,9,2400.0,0.7869833333333334,-511.24,Flow30,T11-T20
6,sell,311.16,826.91,5.0,400.0,1,17.22093023255814,6.744186046511628,10.476744186046512,21.186046511627907,12,3,0.7062015503875969,0.7779,400,1.7441860465116283,0.7779,9,1600.0,0.51681875,-773.09,Flow30,T11-T20
7,sell,389.7,1557.52,4.0,400.0,1,20.0,5.0,15.0,19.0,12,3,0.6333333333333333,0.97425,400,1.0,0.97425,9,2000.0,0.77876,-442.48,Flow30,T11-T20
8,sell,6.84,7.26,8.0,300.0,1,10.246913580246913,9.246913580246913,1.0,28.0,12,3,0.9333333333333333,0.0228,300,1.246913580246913,0.0228,9,300.0,0.0242,-292.74,Flow30,T11-T20
1,buy,400.0,4117.25,17.0,400.0,1,8.0,0.0,8.0,30.0,13,4,1.0,1.0,400,9.0,1.0,6,4400.0,0.9357386363636364,-282.75,Flow30,T11-T20
2,buy,353.58,2954.06,15.0,400.0,1,8.0,0.0,8.0,21.0,13,4,0.7,0.88395,400,7.0,0.88395,6,3600.0,0.8205722222222223,-645.94,Flow30,T11-T20
3,buy,257.29,360.38,8.0,400.0,1,7.9,2.2285714285714286,5.671428571428572,16.62857142857143,13,4,0.5542857142857144,0.643225,400,0.09999999999999964,0.643225,6,800.0,0.450475,-439.62,Flow30,T11-T20
4,buy,11.96,-17.36,6.0,400.0,1,7.410526315789474,3.210526315789474,4.2,25.094736842105263,13,4,0.8364912280701754,0.029900000000000003,0,-1.4105263157894736,inf,6,0.0,,-17.36,Flow30,T11-T20
5,sell,96.16,66.8,6.0,400.0,1,10.5625,7.28125,3.28125,30.0,13,4,1.0,0.2404,200,1.28125,0.4808,6,0.0,,66.8,Flow30,T11-T20
6,sell,253.87,951.68,3.0,300.0,1,9.345070422535212,4.274647887323944,5.070422535211268,18.704225352112676,13,4,0.6234741784037559,0.8462333333333334,300,1.274647887323944,0.8462333333333334,6,900.0,1.0574222222222223,51.67999999999995,Flow30,T11-T20
7,sell,370.32,680.63,5.0,400.0,1,16.0,5.0,11.0,23.857142857142858,13,4,0.7952380952380953,0.9258,400,0.0,0.9258,6,400.0,1.701575,280.63,Flow30,T11-T20
8,sell,300.0,714.9,4.0,300.0,1,7.0,6.0,1.0,24.0,13,4,0.8,1.0,300,2.0,1.0,6,600.0,1.1915,114.89999999999998,Flow30,T11-T20
1,buy,400.0,3878.75,17.0,400.0,1,14.367816091954023,3.9310344827586206,10.436781609195402,18.20689655172414,14,4,0.6068965517241379,1.0,400,2.6321839080459775,1.0,6,4400.0,0.881534090909091,-521.25,Flow30,T11-T20
2,buy,373.37,2924.9,15.0,400.0,1,9.0,0.0,9.0,24.62962962962963,14,4,0.8209876543209876,0.9334250000000001,400,6.0,0.9334250000000001,6,3600.0,0.8124722222222223,-675.0999999999999,Flow30,T11-T20
3,buy,243.92,255.69,8.0,400.0,1,8.371794871794872,3.628205128205128,4.743589743589744,15.102564102564102,14,4,0.5034188034188034,0.6098,400,-0.37179487179487225,0.6098,6,800.0,0.3196125,-544.31,Flow30,T11-T20
4,buy,93.83,-168.97,6.0,400.0,1,8.173913043478262,3.8550724637681157,4.318840579710145,29.71014492753623,14,4,0.9903381642512077,0.234575,0,-2.1739130434782616,inf,6,0.0,,-168.97,Flow30,T11-T20
5,sell,351.56,545.97,6.0,400.0,1,8.738853503184714,5.280254777070064,3.4585987261146496,29.312101910828027,14,4,0.9770700636942675,0.8789,200,-0.7197452229299364,1.7578,6,0.0,,545.97,Flow30,T11-T20
6,sell,252.98,909.71,3.0,300.0,1,16.531645569620252,6.177215189873418,10.354430379746836,20.772151898734176,14,4,0.6924050632911392,0.8432666666666666,300,3.1772151898734178,0.8432666666666666,6,900.0,1.010788888888889,9.710000000000036,Flow30,T11-T20
7,sell,400.0,911.05,5.0,400.0,1,8.31958762886598,3.948453608247423,4.371134020618556,30.0,14,4,1.0,1.0,400,-1.0515463917525771,1.0,6,400.0,2.277625,511.04999999999995,Flow30,T11-T20
8,sell,92.65,317.06,4.0,300.0,1,9.413793103448276,7.327586206896552,2.086206896551724,25.06896551724138,14,4,0.8356321839080461,0.30883333333333335,300,3.3275862068965516,0.30883333333333335,6,600.0,0.5284333333333333,-282.94,Flow30,T11-T20
1,buy,220.15,2402.12,17.0,400.0,1,7.083333333333333,0.0,7.083333333333333,25.555555555555557,15,4,0.8518518518518519,0.5503750000000001,400,9.916666666666668,0.5503750000000001,6,4400.0,0.5459363636363637,-1997.88,Flow30,T11-T20
2,buy,400.0,3366.55,15.0,400.0,1,10.285714285714286,1.9870129870129871,8.2987012987013,19.77922077922078,15,4,0.6593073593073593,1.0,400,4.7142857142857135,1.0,6,3600.0,0.9351527777777778,-233.44999999999982,Flow30,T11-T20
3,buy,400.0,508.31,8.0,400.0,1,8.653061224489797,3.857142857142857,4.795918367346939,24.591836734693878,15,4,0.8197278911564626,1.0,400,-0.6530612244897966,1.0,6,800.0,0.6353875,-291.69,Flow30,T11-T20
4,buy,25.53,-36.62,6.0,400.0,1,9.978260869565217,5.260869565217392,4.717391304347826,22.5,15,4,0.75,0.063825,0,-3.978260869565217,inf,6,0.0,,-36.62,Flow30,T11-T20
5,sell,100.74,34.33,6.0,400.0,1,8.89516129032258,5.411290322580645,3.4838709677419355,28.306451612903224,15,4,0.9435483870967741,0.25184999999999996,200,-0.588709677419355,0.5036999999999999,6,0.0,,34.33,Flow30,T11-T20
