interval,quantity,weighted_price,price_change_int,period,group,block,format,price_change,ce_price,ce_quantity,cum_volume,%cumsum,price_deviation,block_1,block_2,block_3,block_4,block_5,group_id,format_num,price_deviation_log,price_change_log,log_wprice,change_log_wprice,ppi
1,0.0,14.0,0.0,1,CDA1,1,CDA,,14,1100,0.0,0.0,0.0,True,False,False,False,False,1,0,-6.907755278982137,,2.6390573296152584,,20.0
2,0.0,14.0,0.0,1,CDA1,1,CDA,0.0,14,1100,0.0,0.0,0.0,True,False,False,False,False,1,0,-6.907755278982137,-6.907755278982137,2.6390573296152584,0.0,20.0
3,0.0,14.0,0.0,1,CDA1,1,CDA,0.0,14,1100,0.0,0.0,0.0,True,False,False,False,False,1,0,-6.907755278982137,-6.907755278982137,2.6390573296152584,0.0,16.0
4,0.0,14.0,0.0,1,CDA1,1,CDA,0.0,14,1100,0.0,0.0,0.0,True,False,False,False,False,1,0,-6.907755278982137,-6.907755278982137,2.6390573296152584,0.0,16.0
5,0.0,14.0,0.0,1,CDA1,1,CDA,0.0,14,1100,0.0,0.0,0.0,True,False,False,False,False,1,0,-6.907755278982137,-6.907755278982137,2.6390573296152584,0.0,2.0
6,200.0,14.0,-2.857142857142857,1,CDA1,1,CDA,0.0,14,1100,200.0,0.18181818181818182,0.0,True,False,False,False,False,1,0,-6.907755278982137,-6.907755278982137,2.6390573296152584,0.0,12.0
7,0.0,14.0,0.0,1,CDA1,1,CDA,0.0,14,1100,200.0,0.18181818181818182,0.0,True,False,False,False,False,1,0,-6.907755278982137,-6.907755278982137,2.6390573296152584,0.0,12.0
8,0.0,14.0,0.0,1,CDA1,1,CDA,0.0,14,1100,200.0,0.18181818181818182,0.0,True,False,False,False,False,1,0,-6.907755278982137,-6.907755278982137,2.6390573296152584,0.0,12.0
9,200.0,3.0,0.0,1,CDA1,1,CDA,-11.0,14,1100,400.0,0.36363636363636365,11.0,True,False,False,False,False,1,0,2.3978952727983707,2.3978952727983707,1.0986122886681098,-1.5404450409471486,10.0
10,0.0,3.0,0.0,1,CDA1,1,CDA,0.0,14,1100,400.0,0.36363636363636365,11.0,True,False,False,False,False,1,0,2.3978952727983707,-6.907755278982137,1.0986122886681098,0.0,12.0
11,0.0,3.0,0.0,1,CDA1,1,CDA,0.0,14,1100,400.0,0.36363636363636365,11.0,True,False,False,False,False,1,0,2.3978952727983707,-6.907755278982137,1.0986122886681098,0.0,12.0
12,0.0,3.0,0.0,1,CDA1,1,CDA,0.0,14,1100,400.0,0.36363636363636365,11.0,True,False,False,False,False,1,0,2.3978952727983707,-6.907755278982137,1.0986122886681098,0.0,13.899999999999999
13,0.0,3.0,0.0,1,CDA1,1,CDA,0.0,14,1100,400.0,0.36363636363636365,11.0,True,False,False,False,False,1,0,2.3978952727983707,-6.907755278982137,1.0986122886681098,0.0,9.899999999999999
14,0.0,3.0,0.0,1,CDA1,1,CDA,0.0,14,1100,400.0,0.36363636363636365,11.0,True,False,False,False,False,1,0,2.3978952727983707,-6.907755278982137,1.0986122886681098,0.0,2.0
15,0.0,3.0,0.0,1,CDA1,1,CDA,0.0,14,1100,400.0,0.36363636363636365,11.0,True,False,False,False,False,1,0,2.3978952727983707,-6.907755278982137,1.0986122886681098,0.0,2.0
16,0.0,3.0,0.0,1,CDA1,1,CDA,0.0,14,1100,400.0,0.36363636363636365,11.0,True,False,False,False,False,1,0,2.3978952727983707,-6.907755278982137,1.0986122886681098,0.0,2.0
17,0.0,3.0,0.0,1,CDA1,1,CDA,0.0,14,1100,400.0,0.36363636363636365,11.0,True,False,False,False,False,1,0,2.3978952727983707,-6.907755278982137,1.0986122886681098,0.0,4.0
18,117.0,9.0,0.0,1,CDA1,1,CDA,6.0,14,1100,517.0,0.47,5.0,True,False,False,False,False,1,0,1.6094379124341003,1.791759469228055,2.1972245773362196,1.0986122886681098,5.0
19,0.0,9.0,0.0,1,CDA1,1,CDA,0.0,14,1100,517.0,0.47,5.0,True,False,False,False,False,1,0,1.6094379124341003,-6.907755278982137,2.1972245773362196,0.0,5.0
20,0.0,9.0,0.0,1,CDA1,1,CDA,0.0,14,1100,517.0,0.47,5.0,True,False,False,False,False,1,0,1.6094379124341003,-6.907755278982137,2.1972245773362196,0.0,5.0
21,0.0,9.0,0.0,1,CDA1,1,CDA,0.0,14,1100,517.0,0.47,5.0,True,False,False,False,False,1,0,1.6094379124341003,-6.907755278982137,2.1972245773362196,0.0,2.0
22,0.0,9.0,0.0,1,CDA1,1,CDA,0.0,14,1100,517.0,0.47,5.0,True,False,False,False,False,1,0,1.6094379124341003,-6.907755278982137,2.1972245773362196,0.0,2.0
23,0.0,9.0,0.0,1,CDA1,1,CDA,0.0,14,1100,517.0,0.47,5.0,True,False,False,False,False,1,0,1.6094379124341003,-6.907755278982137,2.1972245773362196,0.0,13.0
24,0.0,9.0,0.0,1,CDA1,1,CDA,0.0,14,1100,517.0,0.47,5.0,True,False,False,False,False,1,0,1.6094379124341003,-6.907755278982137,2.1972245773362196,0.0,13.0
25,0.0,9.0,0.0,1,CDA1,1,CDA,0.0,14,1100,517.0,0.47,5.0,True,False,False,False,False,1,0,1.6094379124341003,-6.907755278982137,2.1972245773362196,0.0,13.0
26,0.0,9.0,0.0,1,CDA1,1,CDA,0.0,14,1100,517.0,0.47,5.0,True,False,False,False,False,1,0,1.6094379124341003,-6.907755278982137,2.1972245773362196,0.0,9.0
27,0.0,9.0,0.0,1,CDA1,1,CDA,0.0,14,1100,517.0,0.47,5.0,True,False,False,False,False,1,0,1.6094379124341003,-6.907755278982137,2.1972245773362196,0.0,3.0
28,0.0,9.0,0.0,1,CDA1,1,CDA,0.0,14,1100,517.0,0.47,5.0,True,False,False,False,False,1,0,1.6094379124341003,-6.907755278982137,2.1972245773362196,0.0,6.0
29,0.0,9.0,0.0,1,CDA1,1,CDA,0.0,14,1100,517.0,0.47,5.0,True,False,False,False,False,1,0,1.6094379124341003,-6.907755278982137,2.1972245773362196,0.0,6.0
30,0.0,9.0,0.0,1,CDA1,1,CDA,0.0,14,1100,517.0,0.47,5.0,True,False,False,False,False,1,0,1.6094379124341003,-6.907755278982137,2.1972245773362196,0.0,6.0
31,100.0,9.0,0.0,1,CDA1,1,CDA,0.0,14,1100,617.0,0.5609090909090909,5.0,True,False,False,False,False,1,0,1.6094379124341003,-6.907755278982137,2.1972245773362196,0.0,3.0
32,0.0,9.0,0.0,1,CDA1,1,CDA,0.0,14,1100,617.0,0.5609090909090909,5.0,True,False,False,False,False,1,0,1.6094379124341003,-6.907755278982137,2.1972245773362196,0.0,3.0
33,0.0,9.0,0.0,1,CDA1,1,CDA,0.0,14,1100,617.0,0.5609090909090909,5.0,True,False,False,False,False,1,0,1.6094379124341003,-6.907755278982137,2.1972245773362196,0.0,3.0
34,0.0,9.0,0.0,1,CDA1,1,CDA,0.0,14,1100,617.0,0.5609090909090909,5.0,True,False,False,False,False,1,0,1.6094379124341003,-6.907755278982137,2.1972245773362196,0.0,3.0
35,0.0,9.0,0.0,1,CDA1,1,CDA,0.0,14,1100,617.0,0.5609090909090909,5.0,True,False,False,False,False,1,0,1.6094379124341003,-6.907755278982137,2.1972245773362196,0.0,1.0
36,0.0,9.0,0.0,1,CDA1,1,CDA,0.0,14,1100,617.0,0.5609090909090909,5.0,True,False,False,False,False,1,0,1.6094379124341003,-6.907755278982137,2.1972245773362196,0.0,1.0
37,0.0,9.0,0.0,1,CDA1,1,CDA,0.0,14,1100,617.0,0.5609090909090909,5.0,True,False,False,False,False,1,0,1.6094379124341003,-6.907755278982137,2.1972245773362196,0.0,1.0
38,0.0,9.0,0.0,1,CDA1,1,CDA,0.0,14,1100,617.0,0.5609090909090909,5.0,True,False,False,False,False,1,0,1.6094379124341003,-6.907755278982137,2.1972245773362196,0.0,1.0
39,0.0,9.0,0.0,1,CDA1,1,CDA,0.0,14,1100,617.0,0.5609090909090909,5.0,True,False,False,False,False,1,0,1.6094379124341003,-6.907755278982137,2.1972245773362196,0.0,4.0
40,0.0,9.0,0.0,1,CDA1,1,CDA,0.0,14,1100,617.0,0.5609090909090909,5.0,True,False,False,False,False,1,0,1.6094379124341003,-6.907755278982137,2.1972245773362196,0.0,1.0
41,0.0,9.0,0.0,1,CDA1,1,CDA,0.0,14,1100,617.0,0.5609090909090909,5.0,True,False,False,False,False,1,0,1.6094379124341003,-6.907755278982137,2.1972245773362196,0.0,1.0
42,0.0,9.0,0.0,1,CDA1,1,CDA,0.0,14,1100,617.0,0.5609090909090909,5.0,True,False,False,False,False,1,0,1.6094379124341003,-6.907755278982137,2.1972245773362196,0.0,1.0
43,0.0,9.0,0.0,1,CDA1,1,CDA,0.0,14,1100,617.0,0.5609090909090909,5.0,True,False,False,False,False,1,0,1.6094379124341003,-6.907755278982137,2.1972245773362196,0.0,1.0
44,0.0,9.0,0.0,1,CDA1,1,CDA,0.0,14,1100,617.0,0.5609090909090909,5.0,True,False,False,False,False,1,0,1.6094379124341003,-6.907755278982137,2.1972245773362196,0.0,1.0
45,153.0,9.0,0.0,1,CDA1,1,CDA,0.0,14,1100,770.0,0.7,5.0,True,False,False,False,False,1,0,1.6094379124341003,-6.907755278982137,2.1972245773362196,0.0,3.0
46,0.0,9.0,0.0,1,CDA1,1,CDA,0.0,14,1100,770.0,0.7,5.0,True,False,False,False,False,1,0,1.6094379124341003,-6.907755278982137,2.1972245773362196,0.0,3.0
47,0.0,9.0,0.0,1,CDA1,1,CDA,0.0,14,1100,770.0,0.7,5.0,True,False,False,False,False,1,0,1.6094379124341003,-6.907755278982137,2.1972245773362196,0.0,1.0
48,0.0,9.0,0.0,1,CDA1,1,CDA,0.0,14,1100,770.0,0.7,5.0,True,False,False,False,False,1,0,1.6094379124341003,-6.907755278982137,2.1972245773362196,0.0,1.0
49,0.0,9.0,0.0,1,CDA1,1,CDA,0.0,14,1100,770.0,0.7,5.0,True,False,False,False,False,1,0,1.6094379124341003,-6.907755278982137,2.1972245773362196,0.0,1.0
50,0.0,9.0,0.0,1,CDA1,1,CDA,0.0,14,1100,770.0,0.7,5.0,True,False,False,False,False,1,0,1.6094379124341003,-6.907755278982137,2.1972245773362196,0.0,1.0
51,0.0,9.0,0.0,1,CDA1,1,CDA,0.0,14,1100,770.0,0.7,5.0,True,False,False,False,False,1,0,1.6094379124341003,-6.907755278982137,2.1972245773362196,0.0,1.0
52,0.0,9.0,0.0,1,CDA1,1,CDA,0.0,14,1100,770.0,0.7,5.0,True,False,False,False,False,1,0,1.6094379124341003,-6.907755278982137,2.1972245773362196,0.0,1.0
53,0.0,9.0,0.0,1,CDA1,1,CDA,0.0,14,1100,770.0,0.7,5.0,True,False,False,False,False,1,0,1.6094379124341003,-6.907755278982137,2.1972245773362196,0.0,1.0
54,0.0,9.0,0.0,1,CDA1,1,CDA,0.0,14,1100,770.0,0.7,5.0,True,False,False,False,False,1,0,1.6094379124341003,-6.907755278982137,2.1972245773362196,0.0,1.0
55,0.0,9.0,0.0,1,CDA1,1,CDA,0.0,14,1100,770.0,0.7,5.0,True,False,False,False,False,1,0,1.6094379124341003,-6.907755278982137,2.1972245773362196,0.0,5.0
56,0.0,9.0,0.0,1,CDA1,1,CDA,0.0,14,1100,770.0,0.7,5.0,True,False,False,False,False,1,0,1.6094379124341003,-6.907755278982137,2.1972245773362196,0.0,5.0
57,0.0,9.0,0.0,1,CDA1,1,CDA,0.0,14,1100,770.0,0.7,5.0,True,False,False,False,False,1,0,1.6094379124341003,-6.907755278982137,2.1972245773362196,0.0,7.0
58,0.0,9.0,0.0,1,CDA1,1,CDA,0.0,14,1100,770.0,0.7,5.0,True,False,False,False,False,1,0,1.6094379124341003,-6.907755278982137,2.1972245773362196,0.0,7.0
59,0.0,9.0,0.0,1,CDA1,1,CDA,0.0,14,1100,770.0,0.7,5.0,True,False,False,False,False,1,0,1.6094379124341003,-6.907755278982137,2.1972245773362196,0.0,7.0
60,0.0,9.0,0.0,1,CDA1,1,CDA,0.0,14,1100,770.0,0.7,5.0,True,False,False,False,False,1,0,1.6094379124341003,-6.907755278982137,2.1972245773362196,0.0,2.0
1,0.0,14.0,0.0,2,CDA1,1,CDA,,14,1100,0.0,0.0,0.0,True,False,False,False,False,1,0,-6.907755278982137,,2.6390573296152584,,20.0
2,0.0,14.0,0.0,2,CDA1,1,CDA,0.0,14,1100,0.0,0.0,0.0,True,False,False,False,False,1,0,-6.907755278982137,-6.907755278982137,2.6390573296152584,0.0,20.0
3,0.0,14.0,0.0,2,CDA1,1,CDA,0.0,14,1100,0.0,0.0,0.0,True,False,False,False,False,1,0,-6.907755278982137,-6.907755278982137,2.6390573296152584,0.0,20.0
4,0.0,14.0,0.0,2,CDA1,1,CDA,0.0,14,1100,0.0,0.0,0.0,True,False,False,False,False,1,0,-6.907755278982137,-6.907755278982137,2.6390573296152584,0.0,14.0
5,49.0,14.0,0.0,2,CDA1,1,CDA,0.0,14,1100,49.0,0.04454545454545455,0.0,True,False,False,False,False,1,0,-6.907755278982137,-6.907755278982137,2.6390573296152584,0.0,6.0
6,0.0,14.0,0.0,2,CDA1,1,CDA,0.0,14,1100,49.0,0.04454545454545455,0.0,True,False,False,False,False,1,0,-6.907755278982137,-6.907755278982137,2.6390573296152584,0.0,6.0
7,200.0,6.0,1.0978956999085088,2,CDA1,1,CDA,-8.0,14,1100,249.0,0.22636363636363635,8.0,True,False,False,False,False,1,0,2.0794415416798357,2.0794415416798357,1.791759469228055,-0.8472978603872034,14.0
8,0.0,6.0,0.0,2,CDA1,1,CDA,0.0,14,1100,249.0,0.22636363636363635,8.0,True,False,False,False,False,1,0,2.0794415416798357,-6.907755278982137,1.791759469228055,0.0,6.0
9,0.0,6.0,0.0,2,CDA1,1,CDA,0.0,14,1100,249.0,0.22636363636363635,8.0,True,False,False,False,False,1,0,2.0794415416798357,-6.907755278982137,1.791759469228055,0.0,6.0
10,162.0,12.0,0.0,2,CDA1,1,CDA,6.0,14,1100,411.0,0.37363636363636366,2.0,True,False,False,False,False,1,0,0.6931471805599453,1.791759469228055,2.4849066497880004,0.6931471805599454,6.0
11,116.0,12.0,-0.636779505946935,2,CDA1,1,CDA,0.0,14,1100,527.0,0.47909090909090907,2.0,True,False,False,False,False,1,0,0.6931471805599453,-6.907755278982137,2.4849066497880004,0.0,8.0
12,0.0,12.0,0.0,2,CDA1,1,CDA,0.0,14,1100,527.0,0.47909090909090907,2.0,True,False,False,False,False,1,0,0.6931471805599453,-6.907755278982137,2.4849066497880004,0.0,8.0
13,131.0,6.0,0.0,2,CDA1,1,CDA,-6.0,14,1100,658.0,0.5981818181818181,8.0,True,False,False,False,False,1,0,2.0794415416798357,1.791759469228055,1.791759469228055,-0.6931471805599454,4.0
14,0.0,6.0,0.0,2,CDA1,1,CDA,0.0,14,1100,658.0,0.5981818181818181,8.0,True,False,False,False,False,1,0,2.0794415416798357,-6.907755278982137,1.791759469228055,0.0,4.0
15,0.0,6.0,0.0,2,CDA1,1,CDA,0.0,14,1100,658.0,0.5981818181818181,8.0,True,False,False,False,False,1,0,2.0794415416798357,-6.907755278982137,1.791759469228055,0.0,4.0
16,0.0,6.0,0.0,2,CDA1,1,CDA,0.0,14,1100,658.0,0.5981818181818181,8.0,True,False,False,False,False,1,0,2.0794415416798357,-6.907755278982137,1.791759469228055,0.0,4.0
17,69.0,4.0,0.3787740164684355,2,CDA1,1,CDA,-2.0,14,1100,727.0,0.6609090909090909,10.0,True,False,False,False,False,1,0,2.302585092994046,0.6931471805599453,1.3862943611198906,-0.4054651081081644,3.0
18,0.0,4.0,0.0,2,CDA1,1,CDA,0.0,14,1100,727.0,0.6609090909090909,10.0,True,False,False,False,False,1,0,2.302585092994046,-6.907755278982137,1.3862943611198906,0.0,3.0
19,0.0,4.0,0.0,2,CDA1,1,CDA,0.0,14,1100,727.0,0.6609090909090909,10.0,True,False,False,False,False,1,0,2.302585092994046,-6.907755278982137,1.3862943611198906,0.0,3.0
20,0.0,4.0,0.0,2,CDA1,1,CDA,0.0,14,1100,727.0,0.6609090909090909,10.0,True,False,False,False,False,1,0,2.302585092994046,-6.907755278982137,1.3862943611198906,0.0,7.0
21,0.0,4.0,0.0,2,CDA1,1,CDA,0.0,14,1100,727.0,0.6609090909090909,10.0,True,False,False,False,False,1,0,2.302585092994046,-6.907755278982137,1.3862943611198906,0.0,4.0
22,150.0,10.0,0.0,2,CDA1,1,CDA,6.0,14,1100,877.0,0.7972727272727272,4.0,True,False,False,False,False,1,0,1.3862943611198906,1.791759469228055,2.302585092994046,0.9162907318741553,5.0
23,0.0,10.0,0.0,2,CDA1,1,CDA,0.0,14,1100,877.0,0.7972727272727272,4.0,True,False,False,False,False,1,0,1.3862943611198906,-6.907755278982137,2.302585092994046,0.0,5.0
24,0.0,10.0,0.0,2,CDA1,1,CDA,0.0,14,1100,877.0,0.7972727272727272,4.0,True,False,False,False,False,1,0,1.3862943611198906,-6.907755278982137,2.302585092994046,0.0,5.0
25,0.0,10.0,0.0,2,CDA1,1,CDA,0.0,14,1100,877.0,0.7972727272727272,4.0,True,False,False,False,False,1,0,1.3862943611198906,-6.907755278982137,2.302585092994046,0.0,5.0
26,0.0,10.0,0.0,2,CDA1,1,CDA,0.0,14,1100,877.0,0.7972727272727272,4.0,True,False,False,False,False,1,0,1.3862943611198906,-6.907755278982137,2.302585092994046,0.0,5.0
27,0.0,10.0,0.0,2,CDA1,1,CDA,0.0,14,1100,877.0,0.7972727272727272,4.0,True,False,False,False,False,1,0,1.3862943611198906,-6.907755278982137,2.302585092994046,0.0,5.0
28,0.0,10.0,0.0,2,CDA1,1,CDA,0.0,14,1100,877.0,0.7972727272727272,4.0,True,False,False,False,False,1,0,1.3862943611198906,-6.907755278982137,2.302585092994046,0.0,5.0
29,0.0,10.0,0.0,2,CDA1,1,CDA,0.0,14,1100,877.0,0.7972727272727272,4.0,True,False,False,False,False,1,0,1.3862943611198906,-6.907755278982137,2.302585092994046,0.0,5.0
30,0.0,10.0,0.0,2,CDA1,1,CDA,0.0,14,1100,877.0,0.7972727272727272,4.0,True,False,False,False,False,1,0,1.3862943611198906,-6.907755278982137,2.302585092994046,0.0,5.0
31,0.0,10.0,0.0,2,CDA1,1,CDA,0.0,14,1100,877.0,0.7972727272727272,4.0,True,False,False,False,False,1,0,1.3862943611198906,-6.907755278982137,2.302585092994046,0.0,5.0
32,0.0,10.0,0.0,2,CDA1,1,CDA,0.0,14,1100,877.0,0.7972727272727272,4.0,True,False,False,False,False,1,0,1.3862943611198906,-6.907755278982137,2.302585092994046,0.0,5.0
33,0.0,10.0,0.0,2,CDA1,1,CDA,0.0,14,1100,877.0,0.7972727272727272,4.0,True,False,False,False,False,1,0,1.3862943611198906,-6.907755278982137,2.302585092994046,0.0,9.0
34,0.0,10.0,0.0,2,CDA1,1,CDA,0.0,14,1100,877.0,0.7972727272727272,4.0,True,False,False,False,False,1,0,1.3862943611198906,-6.907755278982137,2.302585092994046,0.0,7.0
35,0.0,10.0,0.0,2,CDA1,1,CDA,0.0,14,1100,877.0,0.7972727272727272,4.0,True,False,False,False,False,1,0,1.3862943611198906,-6.907755278982137,2.302585092994046,0.0,1.0
36,0.0,10.0,0.0,2,CDA1,1,CDA,0.0,14,1100,877.0,0.7972727272727272,4.0,True,False,False,False,False,1,0,1.3862943611198906,-6.907755278982137,2.302585092994046,0.0,1.0
37,0.0,10.0,0.0,2,CDA1,1,CDA,0.0,14,1100,877.0,0.7972727272727272,4.0,True,False,False,False,False,1,0,1.3862943611198906,-6.907755278982137,2.302585092994046,0.0,1.0
38,0.0,10.0,0.0,2,CDA1,1,CDA,0.0,14,1100,877.0,0.7972727272727272,4.0,True,False,False,False,False,1,0,1.3862943611198906,-6.907755278982137,2.302585092994046,0.0,1.0
39,0.0,10.0,0.0,2,CDA1,1,CDA,0.0,14,1100,877.0,0.7972727272727272,4.0,True,False,False,False,False,1,0,1.3862943611198906,-6.907755278982137,2.302585092994046,0.0,1.0
40,0.0,10.0,0.0,2,CDA1,1,CDA,0.0,14,1100,877.0,0.7972727272727272,4.0,True,False,False,False,False,1,0,1.3862943611198906,-6.907755278982137,2.302585092994046,0.0,1.0
41,0.0,10.0,0.0,2,CDA1,1,CDA,0.0,14,1100,877.0,0.7972727272727272,4.0,True,False,False,False,False,1,0,1.3862943611198906,-6.907755278982137,2.302585092994046,0.0,1.0
42,0.0,10.0,0.0,2,CDA1,1,CDA,0.0,14,1100,877.0,0.7972727272727272,4.0,True,False,False,False,False,1,0,1.3862943611198906,-6.907755278982137,2.302585092994046,0.0,4.0
43,95.0,7.0,0.0,2,CDA1,1,CDA,-3.0,14,1100,972.0,0.8836363636363637,7.0,True,False,False,False,False,1,0,1.9459101490553132,1.0986122886681098,1.9459101490553132,-0.35667494393873267,2.0
44,0.0,7.0,0.0,2,CDA1,1,CDA,0.0,14,1100,972.0,0.8836363636363637,7.0,True,False,False,False,False,1,0,1.9459101490553132,-6.907755278982137,1.9459101490553132,0.0,2.0
45,0.0,7.0,0.0,2,CDA1,1,CDA,0.0,14,1100,972.0,0.8836363636363637,7.0,True,False,False,False,False,1,0,1.9459101490553132,-6.907755278982137,1.9459101490553132,0.0,2.0
46,56.0,8.0,-0.05123513266239707,2,CDA1,1,CDA,1.0,14,1100,1028.0,0.9345454545454546,6.0,True,False,False,False,False,1,0,1.791759469228055,0.0,2.0794415416798357,0.13353139262452252,8.0
47,0.0,8.0,0.0,2,CDA1,1,CDA,0.0,14,1100,1028.0,0.9345454545454546,6.0,True,False,False,False,False,1,0,1.791759469228055,-6.907755278982137,2.0794415416798357,0.0,7.95
48,0.0,8.0,0.0,2,CDA1,1,CDA,0.0,14,1100,1028.0,0.9345454545454546,6.0,True,False,False,False,False,1,0,1.791759469228055,-6.907755278982137,2.0794415416798357,0.0,7.95
49,0.0,8.0,0.0,2,CDA1,1,CDA,0.0,14,1100,1028.0,0.9345454545454546,6.0,True,False,False,False,False,1,0,1.791759469228055,-6.907755278982137,2.0794415416798357,0.0,7.9
50,0.0,8.0,0.0,2,CDA1,1,CDA,0.0,14,1100,1028.0,0.9345454545454546,6.0,True,False,False,False,False,1,0,1.791759469228055,-6.907755278982137,2.0794415416798357,0.0,7.9
51,0.0,8.0,0.0,2,CDA1,1,CDA,0.0,14,1100,1028.0,0.9345454545454546,6.0,True,False,False,False,False,1,0,1.791759469228055,-6.907755278982137,2.0794415416798357,0.0,7.9
52,0.0,8.0,0.0,2,CDA1,1,CDA,0.0,14,1100,1028.0,0.9345454545454546,6.0,True,False,False,False,False,1,0,1.791759469228055,-6.907755278982137,2.0794415416798357,0.0,2.0
53,0.0,8.0,0.0,2,CDA1,1,CDA,0.0,14,1100,1028.0,0.9345454545454546,6.0,True,False,False,False,False,1,0,1.791759469228055,-6.907755278982137,2.0794415416798357,0.0,2.0
54,0.0,8.0,0.0,2,CDA1,1,CDA,0.0,14,1100,1028.0,0.9345454545454546,6.0,True,False,False,False,False,1,0,1.791759469228055,-6.907755278982137,2.0794415416798357,0.0,2.0
55,0.0,8.0,0.0,2,CDA1,1,CDA,0.0,14,1100,1028.0,0.9345454545454546,6.0,True,False,False,False,False,1,0,1.791759469228055,-6.907755278982137,2.0794415416798357,0.0,2.0
56,0.0,8.0,0.0,2,CDA1,1,CDA,0.0,14,1100,1028.0,0.9345454545454546,6.0,True,False,False,False,False,1,0,1.791759469228055,-6.907755278982137,2.0794415416798357,0.0,2.0
57,0.0,8.0,0.0,2,CDA1,1,CDA,0.0,14,1100,1028.0,0.9345454545454546,6.0,True,False,False,False,False,1,0,1.791759469228055,-6.907755278982137,2.0794415416798357,0.0,2.0
58,0.0,8.0,0.0,2,CDA1,1,CDA,0.0,14,1100,1028.0,0.9345454545454546,6.0,True,False,False,False,False,1,0,1.791759469228055,-6.907755278982137,2.0794415416798357,0.0,1.0
59,65.0,7.0,0.0,2,CDA1,1,CDA,-1.0,14,1100,1093.0,0.9936363636363637,7.0,True,False,False,False,False,1,0,1.9459101490553132,0.0,1.9459101490553132,-0.13353139262452252,1.0
60,0.0,7.0,0.0,2,CDA1,1,CDA,0.0,14,1100,1093.0,0.9936363636363637,7.0,True,False,False,False,False,1,0,1.9459101490553132,-6.907755278982137,1.9459101490553132,0.0,1.0
1,0.0,12.0,0.0,3,CDA1,1,CDA,,14,1100,0.0,0.0,2.0,True,False,False,False,False,1,0,0.6931471805599453,,2.4849066497880004,,20.0
2,0.0,12.0,0.0,3,CDA1,1,CDA,0.0,14,1100,0.0,0.0,2.0,True,False,False,False,False,1,0,0.6931471805599453,-6.907755278982137,2.4849066497880004,0.0,20.0
3,0.0,12.0,0.0,3,CDA1,1,CDA,0.0,14,1100,0.0,0.0,2.0,True,False,False,False,False,1,0,0.6931471805599453,-6.907755278982137,2.4849066497880004,0.0,12.0
4,0.0,12.0,0.0,3,CDA1,1,CDA,0.0,14,1100,0.0,0.0,2.0,True,False,False,False,False,1,0,0.6931471805599453,-6.907755278982137,2.4849066497880004,0.0,8.0
5,157.0,12.0,0.2704565030146425,3,CDA1,1,CDA,0.0,14,1100,157.0,0.14272727272727273,2.0,True,False,False,False,False,1,0,0.6931471805599453,-6.907755278982137,2.4849066497880004,0.0,6.0
6,0.0,12.0,0.0,3,CDA1,1,CDA,0.0,14,1100,157.0,0.14272727272727273,2.0,True,False,False,False,False,1,0,0.6931471805599453,-6.907755278982137,2.4849066497880004,0.0,6.0
7,43.0,14.0,-0.3333333333333333,3,CDA1,1,CDA,2.0,14,1100,200.0,0.18181818181818182,0.0,True,False,False,False,False,1,0,-6.907755278982137,0.6931471805599453,2.6390573296152584,0.15415067982725805,5.0
8,0.0,14.0,0.0,3,CDA1,1,CDA,0.0,14,1100,200.0,0.18181818181818182,0.0,True,False,False,False,False,1,0,-6.907755278982137,-6.907755278982137,2.6390573296152584,0.0,5.0
9,357.0,8.92156862745098,2.152454780361757,3,CDA1,1,CDA,-5.078431372549019,14,1100,557.0,0.5063636363636363,5.078431372549019,True,False,False,False,False,1,0,1.6250024289752119,1.6250024289752119,2.1884717862266245,-0.4505855433886339,5.0
10,0.0,8.92156862745098,0.0,3,CDA1,1,CDA,0.0,14,1100,557.0,0.5063636363636363,5.078431372549019,True,False,False,False,False,1,0,1.6250024289752119,-6.907755278982137,2.1884717862266245,0.0,5.0
11,0.0,8.92156862745098,0.0,3,CDA1,1,CDA,0.0,14,1100,557.0,0.5063636363636363,5.078431372549019,True,False,False,False,False,1,0,1.6250024289752119,-6.907755278982137,2.1884717862266245,0.0,5.0
12,100.0,12.0,-0.4306632213608958,3,CDA1,1,CDA,3.0784313725490193,14,1100,657.0,0.5972727272727273,2.0,True,False,False,False,False,1,0,0.6931471805599453,1.1244201726239822,2.4849066497880004,0.2964348635613758,5.0
13,0.0,12.0,0.0,3,CDA1,1,CDA,0.0,14,1100,657.0,0.5972727272727273,2.0,True,False,False,False,False,1,0,0.6931471805599453,-6.907755278982137,2.4849066497880004,0.0,5.0
14,10.0,7.0,-0.025839793281653745,3,CDA1,1,CDA,-5.0,14,1100,667.0,0.6063636363636363,7.0,True,False,False,False,False,1,0,1.9459101490553132,1.6094379124341003,1.9459101490553132,-0.5389965007326871,4.0
15,0.0,7.0,0.0,3,CDA1,1,CDA,0.0,14,1100,667.0,0.6063636363636363,7.0,True,False,False,False,False,1,0,1.9459101490553132,-6.907755278982137,1.9459101490553132,0.0,4.0
16,0.0,7.0,0.0,3,CDA1,1,CDA,0.0,14,1100,667.0,0.6063636363636363,7.0,True,False,False,False,False,1,0,1.9459101490553132,-6.907755278982137,1.9459101490553132,0.0,4.0
17,0.0,7.0,0.0,3,CDA1,1,CDA,0.0,14,1100,667.0,0.6063636363636363,7.0,True,False,False,False,False,1,0,1.9459101490553132,-6.907755278982137,1.9459101490553132,0.0,4.0
