timestamp,clearing_price,moving_average,cumulative_quantity,clearing_rate,transactions,period,group,block,format,ce_price,ce_quantity,treat,block_1,block_2,block_3,block_4,block_5,group_id,format_num,log_price,change_log_price,price_change,price_deviation
0,14.0,,0.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.6390573296152584,,,0.0
1,14.0,,0.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.6390573296152584,0.0,0.0,0.0
2,14.0,,0.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.6390573296152584,0.0,0.0,0.0
3,14.0,,0.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.6390573296152584,0.0,0.0,0.0
4,14.0,14.0,0.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.6390573296152584,0.0,0.0,0.0
5,14.0,14.0,0.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.6390573296152584,0.0,0.0,0.0
6,14.0,14.0,0.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.6390573296152584,0.0,0.0,0.0
7,14.0,14.0,0.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.6390573296152584,0.0,0.0,0.0
8,14.0,14.0,0.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.6390573296152584,0.0,0.0,0.0
9,14.0,14.0,0.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.6390573296152584,0.0,0.0,0.0
10,14.0,14.0,200.0,200.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.6390573296152584,0.0,0.0,0.0
11,3.0,11.8,200.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,1.0986122886681098,-1.5404450409471486,-11.0,-11.0
12,3.0,9.6,200.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,1.0986122886681098,0.0,0.0,-11.0
13,3.0,7.4,200.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,1.0986122886681098,0.0,0.0,-11.0
14,3.0,5.2,200.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,1.0986122886681098,0.0,0.0,-11.0
15,3.0,3.0,200.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,1.0986122886681098,0.0,0.0,-11.0
16,3.0,3.0,200.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,1.0986122886681098,0.0,0.0,-11.0
17,3.0,3.0,400.0,200.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,1.0986122886681098,0.0,0.0,-11.0
18,9.0,4.2,400.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,1.0986122886681098,6.0,-5.0
19,9.0,5.4,400.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
20,9.0,6.6,400.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
21,9.0,7.8,400.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
22,9.0,9.0,400.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
23,9.0,9.0,400.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
24,9.0,9.0,400.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
25,9.0,9.0,400.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
26,9.0,9.0,400.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
27,9.0,9.0,400.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
28,9.0,9.0,400.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
29,9.0,9.0,400.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
30,9.0,9.0,400.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
31,9.0,9.0,400.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
32,9.0,9.0,400.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
33,9.0,9.0,400.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
34,9.0,9.0,517.0,117.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
35,9.0,9.0,517.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
36,9.0,9.0,517.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
37,9.0,9.0,517.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
38,9.0,9.0,517.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
39,9.0,9.0,517.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
40,9.0,9.0,517.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
41,9.0,9.0,517.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
42,9.0,9.0,517.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
43,9.0,9.0,517.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
44,9.0,9.0,517.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
45,9.0,9.0,517.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
46,9.0,9.0,517.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
47,9.0,9.0,517.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
48,9.0,9.0,517.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
49,9.0,9.0,517.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
50,9.0,9.0,517.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
51,9.0,9.0,517.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
52,9.0,9.0,517.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
53,9.0,9.0,517.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
54,9.0,9.0,517.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
55,9.0,9.0,517.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
56,9.0,9.0,517.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
57,9.0,9.0,517.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
58,9.0,9.0,517.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
59,9.0,9.0,517.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
60,9.0,9.0,617.0,100.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
61,9.0,9.0,617.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
62,9.0,9.0,617.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
63,9.0,9.0,617.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
64,9.0,9.0,617.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
65,9.0,9.0,617.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
66,9.0,9.0,617.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
67,9.0,9.0,617.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
68,9.0,9.0,617.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
69,9.0,9.0,617.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
70,9.0,9.0,617.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
71,9.0,9.0,617.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
72,9.0,9.0,617.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
73,9.0,9.0,617.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
74,9.0,9.0,617.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
75,9.0,9.0,617.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
76,9.0,9.0,617.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
77,9.0,9.0,617.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
78,9.0,9.0,617.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
79,9.0,9.0,617.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
80,9.0,9.0,617.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
81,9.0,9.0,617.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
82,9.0,9.0,617.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
83,9.0,9.0,617.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
84,9.0,9.0,617.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
85,9.0,9.0,617.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
86,9.0,9.0,617.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
87,9.0,9.0,617.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
88,9.0,9.0,617.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
89,9.0,9.0,770.0,153.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
90,9.0,9.0,770.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
91,9.0,9.0,770.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
92,9.0,9.0,770.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
93,9.0,9.0,770.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
94,9.0,9.0,770.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
95,9.0,9.0,770.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
96,9.0,9.0,770.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
97,9.0,9.0,770.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
98,9.0,9.0,770.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
99,9.0,9.0,770.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
100,9.0,9.0,770.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
101,9.0,9.0,770.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
102,9.0,9.0,770.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
103,9.0,9.0,770.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
104,9.0,9.0,770.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
105,9.0,9.0,770.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
106,9.0,9.0,770.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
107,9.0,9.0,770.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
108,9.0,9.0,770.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
109,9.0,9.0,770.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
110,9.0,9.0,770.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
111,9.0,9.0,770.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
112,9.0,9.0,770.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
113,9.0,9.0,770.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
114,9.0,9.0,770.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
115,9.0,9.0,770.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
116,9.0,9.0,770.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
117,9.0,9.0,770.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
118,9.0,9.0,770.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
119,9.0,9.0,770.0,0.0,5.0,1,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.1972245773362196,0.0,0.0,-5.0
0,14.0,,0.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.6390573296152584,,,0.0
1,14.0,,0.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.6390573296152584,0.0,0.0,0.0
2,14.0,,0.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.6390573296152584,0.0,0.0,0.0
3,14.0,,0.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.6390573296152584,0.0,0.0,0.0
4,14.0,14.0,0.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.6390573296152584,0.0,0.0,0.0
5,14.0,14.0,0.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.6390573296152584,0.0,0.0,0.0
6,14.0,14.0,0.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.6390573296152584,0.0,0.0,0.0
7,14.0,14.0,0.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.6390573296152584,0.0,0.0,0.0
8,14.0,14.0,0.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.6390573296152584,0.0,0.0,0.0
9,14.0,14.0,49.0,49.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.6390573296152584,0.0,0.0,0.0
10,6.0,12.4,49.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,1.791759469228055,-0.8472978603872034,-8.0,-8.0
11,6.0,10.8,49.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,1.791759469228055,0.0,0.0,-8.0
12,6.0,9.2,249.0,200.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,1.791759469228055,0.0,0.0,-8.0
13,12.0,8.8,249.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.4849066497880004,0.6931471805599454,6.0,-2.0
14,12.0,8.4,249.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.4849066497880004,0.0,0.0,-2.0
15,12.0,9.6,249.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.4849066497880004,0.0,0.0,-2.0
16,12.0,10.8,249.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.4849066497880004,0.0,0.0,-2.0
17,12.0,12.0,249.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.4849066497880004,0.0,0.0,-2.0
18,12.0,12.0,411.0,162.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.4849066497880004,0.0,0.0,-2.0
19,12.0,12.0,411.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.4849066497880004,0.0,0.0,-2.0
20,12.0,12.0,527.0,116.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.4849066497880004,0.0,0.0,-2.0
21,6.0,10.8,527.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,1.791759469228055,-0.6931471805599454,-6.0,-8.0
22,6.0,9.6,527.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,1.791759469228055,0.0,0.0,-8.0
23,6.0,8.4,527.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,1.791759469228055,0.0,0.0,-8.0
24,6.0,7.2,527.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,1.791759469228055,0.0,0.0,-8.0
25,6.0,6.0,658.0,131.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,1.791759469228055,0.0,0.0,-8.0
26,4.0,5.6,658.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,1.3862943611198906,-0.4054651081081644,-2.0,-10.0
27,4.0,5.2,658.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,1.3862943611198906,0.0,0.0,-10.0
28,4.0,4.8,658.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,1.3862943611198906,0.0,0.0,-10.0
29,4.0,4.4,658.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,1.3862943611198906,0.0,0.0,-10.0
30,4.0,4.0,658.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,1.3862943611198906,0.0,0.0,-10.0
31,4.0,4.0,658.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,1.3862943611198906,0.0,0.0,-10.0
32,4.0,4.0,727.0,69.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,1.3862943611198906,0.0,0.0,-10.0
33,10.0,5.2,727.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.302585092994046,0.9162907318741553,6.0,-4.0
34,10.0,6.4,727.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.302585092994046,0.0,0.0,-4.0
35,10.0,7.6,727.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.302585092994046,0.0,0.0,-4.0
36,10.0,8.8,727.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.302585092994046,0.0,0.0,-4.0
37,10.0,10.0,727.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.302585092994046,0.0,0.0,-4.0
38,10.0,10.0,727.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.302585092994046,0.0,0.0,-4.0
39,10.0,10.0,727.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.302585092994046,0.0,0.0,-4.0
40,10.0,10.0,727.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.302585092994046,0.0,0.0,-4.0
41,10.0,10.0,727.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.302585092994046,0.0,0.0,-4.0
42,10.0,10.0,727.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.302585092994046,0.0,0.0,-4.0
43,10.0,10.0,877.0,150.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,2.302585092994046,0.0,0.0,-4.0
44,7.0,9.4,877.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,1.9459101490553132,-0.35667494393873267,-3.0,-7.0
45,7.0,8.8,877.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,1.9459101490553132,0.0,0.0,-7.0
46,7.0,8.2,877.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,1.9459101490553132,0.0,0.0,-7.0
47,7.0,7.6,877.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,1.9459101490553132,0.0,0.0,-7.0
48,7.0,7.0,877.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,1.9459101490553132,0.0,0.0,-7.0
49,7.0,7.0,877.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,1.9459101490553132,0.0,0.0,-7.0
50,7.0,7.0,877.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,1.9459101490553132,0.0,0.0,-7.0
51,7.0,7.0,877.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,1.9459101490553132,0.0,0.0,-7.0
52,7.0,7.0,877.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,1.9459101490553132,0.0,0.0,-7.0
53,7.0,7.0,877.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,1.9459101490553132,0.0,0.0,-7.0
54,7.0,7.0,877.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,1.9459101490553132,0.0,0.0,-7.0
55,7.0,7.0,877.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,1.9459101490553132,0.0,0.0,-7.0
56,7.0,7.0,877.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,1.9459101490553132,0.0,0.0,-7.0
57,7.0,7.0,877.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,1.9459101490553132,0.0,0.0,-7.0
58,7.0,7.0,877.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,1.9459101490553132,0.0,0.0,-7.0
59,7.0,7.0,877.0,0.0,10.0,2,CDA1,1,CDA,14,1100,,True,False,False,False,False,1,0,1.9459101490553132,0.0,0.0,-7.0
