period,block,group,interval,ppi,group_id
8,2,CDA4,7,12.0,4
8,2,CDA4,8,1.0,4
8,2,CDA4,9,12.0,4
8,2,CDA4,10,11.0,4
8,2,CDA4,11,12.0,4
8,2,CDA4,12,2.0,4
9,3,CDA4,1,12.0,4
9,3,CDA4,2,11.0,4
9,3,CDA4,3,4.0,4
9,3,CDA4,4,4.0,4
9,3,CDA4,5,8.0,4
9,3,CDA4,6,8.0,4
9,3,CDA4,7,4.0,4
9,3,CDA4,8,2.0,4
9,3,CDA4,9,3.0,4
9,3,CDA4,10,2.0,4
9,3,CDA4,11,1.0,4
9,3,CDA4,12,1.0,4
10,3,CDA4,1,9.0,4
10,3,CDA4,2,12.0,4
10,3,CDA4,3,2.0,4
10,3,CDA4,4,3.0,4
10,3,CDA4,5,2.0,4
10,3,CDA4,6,2.0,4
10,3,CDA4,7,8.0,4
10,3,CDA4,8,6.0,4
10,3,CDA4,9,4.0,4
10,3,CDA4,10,6.0,4
10,3,CDA4,11,1.0,4
10,3,CDA4,12,1.0,4
11,3,CDA4,1,7.0,4
11,3,CDA4,2,4.0,4
11,3,CDA4,3,3.0,4
11,3,CDA4,4,10.0,4
11,3,CDA4,5,3.0,4
11,3,CDA4,6,4.0,4
11,3,CDA4,7,3.0,4
11,3,CDA4,8,3.0,4
11,3,CDA4,9,2.0,4
11,3,CDA4,10,12.0,4
11,3,CDA4,11,1.0,4
11,3,CDA4,12,2.0,4
12,3,CDA4,1,14.0,4
12,3,CDA4,2,12.0,4
12,3,CDA4,3,5.0,4
12,3,CDA4,4,2.0,4
12,3,CDA4,5,2.0,4
12,3,CDA4,6,1.0,4
12,3,CDA4,7,1.0,4
12,3,CDA4,8,1.0,4
12,3,CDA4,9,4.0,4
12,3,CDA4,10,1.0,4
12,3,CDA4,11,1.0,4
12,3,CDA4,12,1.0,4
13,4,CDA4,1,5.0,4
13,4,CDA4,2,5.0,4
13,4,CDA4,3,1.0,4
13,4,CDA4,4,2.0,4
13,4,CDA4,5,1.0,4
13,4,CDA4,6,1.0,4
13,4,CDA4,7,1.0499999999999998,4
13,4,CDA4,8,1.0499999999999998,4
13,4,CDA4,9,1.0,4
13,4,CDA4,10,1.0,4
13,4,CDA4,11,2.3499999999999996,4
13,4,CDA4,12,1.0,4
14,4,CDA4,1,1.0,4
14,4,CDA4,2,1.0,4
14,4,CDA4,3,1.0,4
14,4,CDA4,4,2.0,4
14,4,CDA4,5,1.0,4
14,4,CDA4,6,1.0,4
14,4,CDA4,7,1.0,4
14,4,CDA4,8,1.0,4
14,4,CDA4,9,2.0,4
14,4,CDA4,10,16.0,4
14,4,CDA4,11,2.5999999999999996,4
14,4,CDA4,12,1.0,4
15,4,CDA4,1,2.0,4
15,4,CDA4,2,1.0,4
15,4,CDA4,3,2.0,4
15,4,CDA4,4,1.0,4
15,4,CDA4,5,1.0,4
15,4,CDA4,6,1.0,4
15,4,CDA4,7,3.0,4
15,4,CDA4,8,6.0,4
15,4,CDA4,9,1.0,4
15,4,CDA4,10,1.0,4
15,4,CDA4,11,5.0,4
15,4,CDA4,12,1.0,4
16,4,CDA4,1,3.0,4
16,4,CDA4,2,1.0,4
16,4,CDA4,3,1.0,4
16,4,CDA4,4,1.0,4
16,4,CDA4,5,1.0,4
16,4,CDA4,6,2.0,4
16,4,CDA4,7,2.0,4
16,4,CDA4,8,2.0,4
16,4,CDA4,9,1.0,4
16,4,CDA4,10,5.0,4
16,4,CDA4,11,4.0,4
16,4,CDA4,12,4.0,4
17,5,CDA4,1,9.0,4
17,5,CDA4,2,4.0,4
17,5,CDA4,3,1.0,4
17,5,CDA4,4,2.0,4
17,5,CDA4,5,12.0,4
17,5,CDA4,6,12.0,4
17,5,CDA4,7,15.0,4
17,5,CDA4,8,7.0,4
17,5,CDA4,9,7.0,4
17,5,CDA4,10,5.0,4
17,5,CDA4,11,5.0,4
17,5,CDA4,12,3.0,4
18,5,CDA4,1,6.0,4
18,5,CDA4,2,4.0,4
18,5,CDA4,3,3.0,4
18,5,CDA4,4,11.0,4
18,5,CDA4,5,2.0,4
18,5,CDA4,6,4.0,4
18,5,CDA4,7,2.0,4
18,5,CDA4,8,4.5,4
18,5,CDA4,9,14.0,4
18,5,CDA4,10,7.0,4
18,5,CDA4,11,11.8,4
18,5,CDA4,12,1.0,4
19,5,CDA4,1,4.0,4
19,5,CDA4,2,3.0,4
19,5,CDA4,3,4.0,4
19,5,CDA4,4,4.0,4
19,5,CDA4,5,6.0,4
19,5,CDA4,6,1.0,4
19,5,CDA4,7,5.0,4
19,5,CDA4,8,4.0,4
19,5,CDA4,9,4.0,4
19,5,CDA4,10,4.0,4
19,5,CDA4,11,1.0,4
19,5,CDA4,12,1.0,4
20,5,CDA4,1,2.0,4
20,5,CDA4,2,3.0,4
20,5,CDA4,3,3.0,4
20,5,CDA4,4,1.0,4
20,5,CDA4,5,4.0,4
20,5,CDA4,6,3.0,4
20,5,CDA4,7,2.0,4
20,5,CDA4,8,1.0,4
20,5,CDA4,9,4.0,4
20,5,CDA4,10,5.0,4
20,5,CDA4,11,5.0,4
20,5,CDA4,12,6.0,4
1,1,CDA5,1,6.0,5
1,1,CDA5,2,2.0,5
1,1,CDA5,3,3.0,5
1,1,CDA5,4,1.0,5
1,1,CDA5,5,2.0,5
1,1,CDA5,6,4.0,5
1,1,CDA5,7,4.0,5
1,1,CDA5,8,2.0,5
1,1,CDA5,9,2.0,5
1,1,CDA5,10,1.0,5
1,1,CDA5,11,1.0,5
1,1,CDA5,12,1.0,5
2,1,CDA5,1,3.0,5
2,1,CDA5,2,4.0,5
2,1,CDA5,3,4.0,5
2,1,CDA5,4,3.0,5
2,1,CDA5,5,1.0,5
2,1,CDA5,6,1.0,5
2,1,CDA5,7,14.0,5
2,1,CDA5,8,3.0,5
2,1,CDA5,9,4.0,5
2,1,CDA5,10,4.0,5
2,1,CDA5,11,2.8000000000000007,5
2,1,CDA5,12,3.0,5
3,1,CDA5,1,4.0,5
3,1,CDA5,2,3.0,5
3,1,CDA5,3,3.0,5
3,1,CDA5,4,2.0,5
3,1,CDA5,5,2.0,5
3,1,CDA5,6,1.9499999999999993,5
3,1,CDA5,7,2.9000000000000004,5
3,1,CDA5,8,4.0,5
3,1,CDA5,9,1.0,5
3,1,CDA5,10,1.0,5
3,1,CDA5,11,1.0,5
3,1,CDA5,12,1.0999999999999996,5
4,1,CDA5,1,3.0,5
4,1,CDA5,2,2.0,5
4,1,CDA5,3,2.0,5
4,1,CDA5,4,2.0,5
4,1,CDA5,5,2.0,5
4,1,CDA5,6,1.0,5
4,1,CDA5,7,1.0,5
4,1,CDA5,8,1.0,5
4,1,CDA5,9,3.0,5
4,1,CDA5,10,6.0,5
4,1,CDA5,11,1.0,5
4,1,CDA5,12,1.0,5
5,2,CDA5,1,10.0,5
5,2,CDA5,2,2.0,5
5,2,CDA5,3,2.0,5
5,2,CDA5,4,4.0,5
5,2,CDA5,5,4.0,5
5,2,CDA5,6,1.0,5
5,2,CDA5,7,3.0,5
5,2,CDA5,8,1.0,5
5,2,CDA5,9,4.0,5
5,2,CDA5,10,5.0,5
5,2,CDA5,11,4.0,5
5,2,CDA5,12,1.0,5
6,2,CDA5,1,2.0,5
6,2,CDA5,2,2.0,5
6,2,CDA5,3,1.0,5
6,2,CDA5,4,1.0,5
6,2,CDA5,5,6.0,5
6,2,CDA5,6,1.0,5
6,2,CDA5,7,1.0,5
6,2,CDA5,8,6.0,5
6,2,CDA5,9,6.0,5
6,2,CDA5,10,4.0,5
6,2,CDA5,11,4.0,5
6,2,CDA5,12,4.0,5
7,2,CDA5,1,2.0,5
7,2,CDA5,2,1.0,5
7,2,CDA5,3,1.0,5
7,2,CDA5,4,6.0,5
7,2,CDA5,5,1.0,5
7,2,CDA5,6,7.0,5
7,2,CDA5,7,1.0,5
7,2,CDA5,8,1.0,5
7,2,CDA5,9,1.0,5
7,2,CDA5,10,1.0,5
7,2,CDA5,11,6.0,5
7,2,CDA5,12,3.0,5
8,2,CDA5,1,1.0,5
8,2,CDA5,2,5.0,5
8,2,CDA5,3,5.0,5
8,2,CDA5,4,3.0,5
8,2,CDA5,5,3.0,5
8,2,CDA5,6,3.0,5
8,2,CDA5,7,3.0,5
8,2,CDA5,8,4.0,5
8,2,CDA5,9,10.0,5
8,2,CDA5,10,5.0,5
8,2,CDA5,11,1.0,5
8,2,CDA5,12,1.0,5
9,3,CDA5,1,1.0,5
9,3,CDA5,2,8.0,5
9,3,CDA5,3,4.0,5
9,3,CDA5,4,1.0,5
9,3,CDA5,5,1.0,5
9,3,CDA5,6,1.0,5
9,3,CDA5,7,1.0,5
9,3,CDA5,8,1.0,5
9,3,CDA5,9,1.0,5
9,3,CDA5,10,1.0,5
9,3,CDA5,11,8.0,5
9,3,CDA5,12,1.0,5
10,3,CDA5,1,5.0,5
10,3,CDA5,2,1.0,5
10,3,CDA5,3,3.0,5
10,3,CDA5,4,2.0,5
10,3,CDA5,5,2.0,5
10,3,CDA5,6,2.0,5
10,3,CDA5,7,3.0,5
10,3,CDA5,8,1.0,5
10,3,CDA5,9,1.0,5
10,3,CDA5,10,1.0,5
10,3,CDA5,11,3.0,5
10,3,CDA5,12,7.0,5
11,3,CDA5,1,3.0,5
11,3,CDA5,2,3.0,5
11,3,CDA5,3,2.0,5
11,3,CDA5,4,2.0,5
11,3,CDA5,5,3.0,5
11,3,CDA5,6,1.0,5
11,3,CDA5,7,1.0,5
11,3,CDA5,8,1.0,5
11,3,CDA5,9,1.0,5
11,3,CDA5,10,2.0,5
11,3,CDA5,11,5.0,5
11,3,CDA5,12,7.0,5
12,3,CDA5,1,5.0,5
12,3,CDA5,2,3.0,5
12,3,CDA5,3,1.0,5
12,3,CDA5,4,1.0,5
12,3,CDA5,5,1.0,5
12,3,CDA5,6,1.0,5
12,3,CDA5,7,2.0,5
12,3,CDA5,8,2.0,5
12,3,CDA5,9,1.0,5
12,3,CDA5,10,1.0,5
12,3,CDA5,11,1.0,5
12,3,CDA5,12,1.0,5
13,4,CDA5,1,2.0,5
13,4,CDA5,2,1.0,5
13,4,CDA5,3,1.0,5
13,4,CDA5,4,10.0,5
13,4,CDA5,5,10.0,5
13,4,CDA5,6,2.0,5
13,4,CDA5,7,2.0,5
13,4,CDA5,8,5.0,5
13,4,CDA5,9,4.800000000000001,5
13,4,CDA5,10,4.0,5
13,4,CDA5,11,4.0,5
13,4,CDA5,12,4.0,5
14,4,CDA5,1,1.0,5
14,4,CDA5,2,1.0,5
14,4,CDA5,3,6.1,5
14,4,CDA5,4,3.0,5
14,4,CDA5,5,3.0,5
14,4,CDA5,6,1.0,5
14,4,CDA5,7,11.0,5
14,4,CDA5,8,2.0,5
14,4,CDA5,9,2.0,5
14,4,CDA5,10,2.0,5
14,4,CDA5,11,1.0,5
14,4,CDA5,12,2.0,5
15,4,CDA5,1,1.0,5
15,4,CDA5,2,1.0,5
15,4,CDA5,3,13.0,5
15,4,CDA5,4,1.0,5
15,4,CDA5,5,2.0,5
15,4,CDA5,6,3.0,5
15,4,CDA5,7,2.0,5
15,4,CDA5,8,2.0,5
15,4,CDA5,9,2.0,5
15,4,CDA5,10,2.0,5
15,4,CDA5,11,2.0,5
15,4,CDA5,12,2.0,5
16,4,CDA5,1,1.0,5
16,4,CDA5,2,1.0,5
16,4,CDA5,3,3.0,5
16,4,CDA5,4,3.0,5
16,4,CDA5,5,2.0,5
16,4,CDA5,6,2.0,5
16,4,CDA5,7,3.0,5
16,4,CDA5,8,1.0,5
16,4,CDA5,9,1.0,5
16,4,CDA5,10,6.0,5
16,4,CDA5,11,2.6500000000000004,5
16,4,CDA5,12,2.6500000000000004,5
17,5,CDA5,1,4.0,5
17,5,CDA5,2,6.0,5
17,5,CDA5,3,7.0,5
17,5,CDA5,4,10.0,5
17,5,CDA5,5,9.0,5
17,5,CDA5,6,2.0,5
17,5,CDA5,7,2.0,5
17,5,CDA5,8,1.0,5
17,5,CDA5,9,1.0,5
17,5,CDA5,10,1.0,5
17,5,CDA5,11,1.0,5
17,5,CDA5,12,2.0,5
18,5,CDA5,1,5.0,5
18,5,CDA5,2,11.0,5
18,5,CDA5,3,4.0,5
18,5,CDA5,4,12.0,5
18,5,CDA5,5,3.0,5
18,5,CDA5,6,2.0,5
18,5,CDA5,7,2.0,5
18,5,CDA5,8,2.0,5
18,5,CDA5,9,2.0,5
18,5,CDA5,10,2.0,5
18,5,CDA5,11,2.0,5
18,5,CDA5,12,2.0,5
19,5,CDA5,1,4.0,5
19,5,CDA5,2,2.0,5
19,5,CDA5,3,3.0,5
19,5,CDA5,4,3.0,5
19,5,CDA5,5,1.0,5
19,5,CDA5,6,1.0,5
19,5,CDA5,7,3.0,5
19,5,CDA5,8,3.0,5
19,5,CDA5,9,3.0,5
19,5,CDA5,10,2.0,5
19,5,CDA5,11,2.0,5
19,5,CDA5,12,5.0,5
20,5,CDA5,1,1.0,5
20,5,CDA5,2,2.0,5
20,5,CDA5,3,3.0,5
20,5,CDA5,4,1.0,5
20,5,CDA5,5,4.0,5
20,5,CDA5,6,4.0,5
20,5,CDA5,7,3.0,5
20,5,CDA5,8,3.0,5
20,5,CDA5,9,4.0,5
20,5,CDA5,10,3.0,5
20,5,CDA5,11,2.0,5
20,5,CDA5,12,2.6999999999999993,5
1,1,Flow301,1,9.5,1
1,1,Flow301,2,1.9362372091185653,1
1,1,Flow301,3,4.350549450549451,1
1,1,Flow301,4,0.36666666666666625,1
1,1,Flow301,5,0.36666666666666625,1
1,1,Flow301,6,0.3666666666666667,1
1,1,Flow301,7,0.2999999999999998,1
1,1,Flow301,8,0.2999999999999998,1
1,1,Flow301,9,1.3749999999999996,1
1,1,Flow301,10,1.3749999999999996,1
1,1,Flow301,11,0.8043083900226755,1
1,1,Flow301,12,0.8043083900226755,1
2,1,Flow301,1,10.0,1
2,1,Flow301,2,1.0666666666666664,1
2,1,Flow301,3,0.8580567226890756,1
2,1,Flow301,4,0.28750000000000053,1
2,1,Flow301,5,0.4917069384798469,1
2,1,Flow301,6,0.7631969370662839,1
2,1,Flow301,7,0.6857142857142855,1
2,1,Flow301,8,0.776470588235294,1
2,1,Flow301,9,0.6999999999999997,1
2,1,Flow301,10,0.7000000000000002,1
2,1,Flow301,11,0.6000496031746032,1
2,1,Flow301,12,0.617543859649123,1
3,1,Flow301,1,7.666666666666667,1
3,1,Flow301,2,1.276190476190476,1
3,1,Flow301,3,3.1117444219066943,1
3,1,Flow301,4,2.0538888888888893,1
3,1,Flow301,5,2.914045038153697,1
3,1,Flow301,6,0.5066706670667065,1
3,1,Flow301,7,0.5163398692810457,1
3,1,Flow301,8,2.022222222222222,1
3,1,Flow301,9,0.8016949152542354,1
3,1,Flow301,10,1.0,1
3,1,Flow301,11,0.7755960729312759,1
3,1,Flow301,12,0.8784946236559139,1
4,1,Flow301,1,1.3777777777777778,1
4,1,Flow301,2,0.49743589743589745,1
4,1,Flow301,3,0.6333333333333337,1
4,1,Flow301,4,0.6749999999999998,1
4,1,Flow301,5,0.5380434782608701,1
4,1,Flow301,6,0.2908944399677682,1
4,1,Flow301,7,0.31372549019607865,1
4,1,Flow301,8,0.4313186813186811,1
4,1,Flow301,9,0.4313186813186811,1
4,1,Flow301,10,2.2354727398205654,1
4,1,Flow301,11,1.9729064039408866,1
4,1,Flow301,12,1.5843137254901958,1
5,2,Flow301,1,3.3270833333333334,1
5,2,Flow301,2,0.33809523809523867,1
5,2,Flow301,3,0.15726548129981666,1
5,2,Flow301,4,0.1314886314886321,1
5,2,Flow301,5,1.0931052264385595,1
5,2,Flow301,6,2.2376184569167004,1
5,2,Flow301,7,0.3943609022556389,1
5,2,Flow301,8,0.24847649348421363,1
5,2,Flow301,9,0.5642522269104546,1
5,2,Flow301,10,0.3824561403508775,1
5,2,Flow301,11,1.2545454545454544,1
5,2,Flow301,12,0.3555555555555556,1
6,2,Flow301,1,7.166666666666667,1
6,2,Flow301,2,0.2588235294117651,1
6,2,Flow301,3,0.1917960088691797,1
6,2,Flow301,4,0.2454545454545456,1
6,2,Flow301,5,0.3733333333333335,1
6,2,Flow301,6,0.7854545454545456,1
6,2,Flow301,7,0.5073846153846149,1
6,2,Flow301,8,0.6287878787878785,1
6,2,Flow301,9,1.5668044077134984,1
6,2,Flow301,10,0.47747953550352173,1
6,2,Flow301,11,1.0099999999999998,1
6,2,Flow301,12,0.17291090178537605,1
7,2,Flow301,1,0.3429141716566866,1
7,2,Flow301,2,0.27500000000000036,1
7,2,Flow301,3,5.708333333333333,1
7,2,Flow301,4,0.21006289308176118,1
7,2,Flow301,5,0.26483799660322527,1
7,2,Flow301,6,0.38247549019607874,1
7,2,Flow301,7,0.38247549019607874,1
7,2,Flow301,8,1.4489795918367345,1
7,2,Flow301,9,1.3710691823899372,1
7,2,Flow301,10,0.21938775510204067,1
7,2,Flow301,11,0.2208827717133368,1
7,2,Flow301,12,0.3251497131651049,1
8,2,Flow301,1,3.1,1
8,2,Flow301,2,0.1870575948677935,1
8,2,Flow301,3,0.22998728890786424,1
8,2,Flow301,4,0.2743589743589743,1
8,2,Flow301,5,0.3593073593073588,1
8,2,Flow301,6,0.345959595959596,1
8,2,Flow301,7,0.26114797152532976,1
8,2,Flow301,8,0.2611111111111115,1
8,2,Flow301,9,0.26111111111111107,1
8,2,Flow301,10,0.2563218390804596,1
8,2,Flow301,11,1.1088736221255162,1
8,2,Flow301,12,0.29047619047619033,1
9,3,Flow301,1,2.1904761904761907,1
9,3,Flow301,2,0.30165649520488147,1
9,3,Flow301,3,0.3046594982078856,1
9,3,Flow301,4,0.2622377622377625,1
9,3,Flow301,5,0.43356643356643376,1
9,3,Flow301,6,0.3355104015481376,1
9,3,Flow301,7,0.4335664335664333,1
9,3,Flow301,8,0.2359782135076256,1
9,3,Flow301,9,0.34675925925925943,1
9,3,Flow301,10,0.18888495527800142,1
9,3,Flow301,11,0.24330823245882627,1
9,3,Flow301,12,0.1870370370370371,1
10,3,Flow301,1,10.0,1
10,3,Flow301,2,0.6234031681144616,1
10,3,Flow301,3,0.17227534856558835,1
10,3,Flow301,4,0.22903412377096588,1
10,3,Flow301,5,0.22644061247162206,1
10,3,Flow301,6,0.7377961520114491,1
10,3,Flow301,7,0.5862220038751502,1
10,3,Flow301,8,1.4711036905264425,1
10,3,Flow301,9,0.16287878787878807,1
10,3,Flow301,10,1.6797791580400272,1
10,3,Flow301,11,7.0,1
10,3,Flow301,12,2.836418118459257,1
11,3,Flow301,1,10.0,1
11,3,Flow301,2,0.21964326032964543,1
11,3,Flow301,3,0.21964326032964543,1
11,3,Flow301,4,0.2967278510962714,1
11,3,Flow301,5,0.37768031189083784,1
11,3,Flow301,6,0.3776803118908383,1
11,3,Flow301,7,0.1584210526315788,1
11,3,Flow301,8,0.25204223351443567,1
11,3,Flow301,9,0.1616416926489519,1
11,3,Flow301,10,0.16716777576124286,1
11,3,Flow301,11,0.13862113653595376,1
11,3,Flow301,12,0.14439507860560497,1
12,3,Flow301,1,3.2333333333333334,1
12,3,Flow301,2,0.40484848484848523,1
12,3,Flow301,3,0.17086999022482896,1
12,3,Flow301,4,0.3193548387096774,1
12,3,Flow301,5,0.45314207650273186,1
12,3,Flow301,6,0.41639289726436157,1
12,3,Flow301,7,0.7347426584714722,1
12,3,Flow301,8,0.613906411099983,1
12,3,Flow301,9,0.896431711764782,1
12,3,Flow301,10,0.17270058708414915,1
12,3,Flow301,11,0.19824561403508767,1
12,3,Flow301,12,0.16729323308270683,1
13,4,Flow301,1,4.133333333333334,1
13,4,Flow301,2,0.19019607843137232,1
13,4,Flow301,3,0.1324483775811207,1
13,4,Flow301,4,0.14879725085910644,1
13,4,Flow301,5,0.2821305841924402,1
13,4,Flow301,6,0.21546391752577332,1
13,4,Flow301,7,0.2568627450980392,1
13,4,Flow301,8,0.2418300653594767,1
13,4,Flow301,9,0.2418300653594767,1
13,4,Flow301,10,0.17971887550200805,1
13,4,Flow301,11,0.1953878406708598,1
13,4,Flow301,12,0.1953878406708598,1
14,4,Flow301,1,3.1,1
14,4,Flow301,2,0.22438600647555873,1
14,4,Flow301,3,0.248148148148148,1
14,4,Flow301,4,0.26151229722658265,1
14,4,Flow301,5,0.13592298190558916,1
14,4,Flow301,6,0.2949460021549024,1
14,4,Flow301,7,0.4076923076923076,1
14,4,Flow301,8,0.24449541284403642,1
14,4,Flow301,9,0.24449541284403642,1
14,4,Flow301,10,0.7166666666666663,1
14,4,Flow301,11,0.6920903954802258,1
14,4,Flow301,12,0.16175115207373247,1
15,4,Flow301,1,3.3823529411764706,1
15,4,Flow301,2,0.2185007974481663,1
15,4,Flow301,3,0.2533333333333334,1
15,4,Flow301,4,0.1430997876857747,1
15,4,Flow301,5,0.8606060606060608,1
15,4,Flow301,6,0.22336977007161707,1
15,4,Flow301,7,0.279234972677596,1
15,4,Flow301,8,0.26747967479674806,1
15,4,Flow301,9,0.27333333333333343,1
15,4,Flow301,10,0.3666666666666667,1
15,4,Flow301,11,0.3666666666666667,1
15,4,Flow301,12,0.20650406504065044,1
16,4,Flow301,1,2.7222222222222223,1
16,4,Flow301,2,0.39907407407407325,1
16,4,Flow301,3,0.39907407407407325,1
16,4,Flow301,4,0.3072463768115945,1
16,4,Flow301,5,0.13638843426077507,1
16,4,Flow301,6,0.13638843426077507,1
16,4,Flow301,7,0.2201176639403073,1
16,4,Flow301,8,0.202048776306202,1
16,4,Flow301,9,0.2891774891774892,1
16,4,Flow301,10,0.47499999999999964,1
16,4,Flow301,11,0.7320900979961973,1
16,4,Flow301,12,0.371469534050179,1
17,5,Flow301,1,2.666666666666667,1
17,5,Flow301,2,0.6623099493198179,1
17,5,Flow301,3,0.6457735599205465,1
17,5,Flow301,4,0.3460841189267585,1
17,5,Flow301,5,0.2595138987331991,1
17,5,Flow301,6,1.8992396713512258,1
17,5,Flow301,7,0.2809175531914887,1
17,5,Flow301,8,2.0666666666666664,1
17,5,Flow301,9,1.6623311972774344,1
17,5,Flow301,10,2.4445369406867847,1
17,5,Flow301,11,0.4333333333333327,1
17,5,Flow301,12,0.5600490196078427,1
18,5,Flow301,1,3.5217391304347827,1
18,5,Flow301,2,0.36507936507936467,1
18,5,Flow301,3,0.28911798396334465,1
18,5,Flow301,4,0.31932773109243673,1
18,5,Flow301,5,0.18089430894308922,1
18,5,Flow301,6,0.20578231292517035,1
18,5,Flow301,7,0.32062146892655363,1
18,5,Flow301,8,0.5999999999999996,1
18,5,Flow301,9,0.5999999999999996,1
18,5,Flow301,10,0.7680923433203066,1
18,5,Flow301,11,0.7833333333333332,1
18,5,Flow301,12,0.5952380952380949,1
19,5,Flow301,1,10.0,1
19,5,Flow301,2,0.4389179755671897,1
19,5,Flow301,3,0.4364583333333325,1
19,5,Flow301,4,0.587426984126985,1
19,5,Flow301,5,0.5666666666666673,1
19,5,Flow301,6,0.5666666666666673,1
19,5,Flow301,7,0.5666666666666664,1
19,5,Flow301,8,0.5069156683110165,1
19,5,Flow301,9,0.6666666666666661,1
19,5,Flow301,10,0.6666666666666661,1
19,5,Flow301,11,0.14696091065292105,1
19,5,Flow301,12,0.14696091065292105,1
20,5,Flow301,1,1.644444444444444,1
20,5,Flow301,2,0.402564102564102,1
20,5,Flow301,3,0.21238479262672794,1
20,5,Flow301,4,0.3281999250749248,1
20,5,Flow301,5,0.4025641025641029,1
20,5,Flow301,6,0.42848286465307694,1
20,5,Flow301,7,0.6025641025641022,1
20,5,Flow301,8,0.3692307692307688,1
20,5,Flow301,9,0.3692307692307688,1
20,5,Flow301,10,0.3692307692307688,1
20,5,Flow301,11,0.3692307692307688,1
20,5,Flow301,12,0.3692307692307688,1
1,1,Flow302,1,4.75,2
1,1,Flow302,2,0.4046822742474916,2
1,1,Flow302,3,0.4555732037746427,2
1,1,Flow302,4,0.47721822541966397,2
1,1,Flow302,5,3.4583503008913627,2
1,1,Flow302,6,0.9761904761904763,2
1,1,Flow302,7,0.5991935483870972,2
1,1,Flow302,8,0.8280590717299576,2
1,1,Flow302,9,0.6802581864929769,2
1,1,Flow302,10,1.0847619047619048,2
1,1,Flow302,11,4.114965986394559,2
1,1,Flow302,12,2.987237451050196,2
2,1,Flow302,1,5.333333333333333,2
2,1,Flow302,2,0.4068965517241381,2
2,1,Flow302,3,0.31488943488943466,2
2,1,Flow302,4,0.7833333333333332,2
2,1,Flow302,5,0.34918478260869534,2
2,1,Flow302,6,0.2288288288288287,2
2,1,Flow302,7,0.3809121621621623,2
2,1,Flow302,8,0.4392597806757559,2
2,1,Flow302,9,0.5187499999999998,2
2,1,Flow302,10,1.749683401175938,2
2,1,Flow302,11,0.8632478632478637,2
2,1,Flow302,12,0.8334540227993363,2
3,1,Flow302,1,6.6,2
3,1,Flow302,2,0.3202263779527561,2
3,1,Flow302,3,0.36191701985623226,2
3,1,Flow302,4,0.36191701985623226,2
3,1,Flow302,5,0.36191701985623226,2
3,1,Flow302,6,0.4476190476190478,2
3,1,Flow302,7,0.7142857142857135,2
3,1,Flow302,8,0.7444444444444436,2
3,1,Flow302,9,0.3625000000000007,2
3,1,Flow302,10,0.3777777777777773,2
3,1,Flow302,11,0.6156369183829131,2
3,1,Flow302,12,1.3287385129490392,2
4,1,Flow302,1,2.5588235294117645,2
4,1,Flow302,2,0.3120587316463608,2
4,1,Flow302,3,0.42266373047840844,2
4,1,Flow302,4,0.26264749762647543,2
4,1,Flow302,5,0.2854785478547859,2
4,1,Flow302,6,0.2883597883597879,2
4,1,Flow302,7,0.19288595526219332,2
4,1,Flow302,8,0.2832512315270934,2
4,1,Flow302,9,0.26166902404526127,2
4,1,Flow302,10,1.2999999999999998,2
4,1,Flow302,11,0.5938923719430731,2
4,1,Flow302,12,1.125,2
5,2,Flow302,1,0.5764705882352938,2
5,2,Flow302,2,0.3777777777777782,2
5,2,Flow302,3,0.2522875816993464,2
5,2,Flow302,4,0.21820330969267143,2
5,2,Flow302,5,3.248148148148148,2
5,2,Flow302,6,5.7666666666666675,2
5,2,Flow302,7,0.5,2
5,2,Flow302,8,0.4111111111111114,2
5,2,Flow302,9,5.620000000000001,2
5,2,Flow302,10,1.9212962962962958,2
5,2,Flow302,11,0.7255072463768113,2
5,2,Flow302,12,2.396296296296296,2
6,2,Flow302,1,5.233333333333333,2
6,2,Flow302,2,0.3304347826086955,2
6,2,Flow302,3,0.2967741935483872,2
6,2,Flow302,4,0.2325174825174825,2
6,2,Flow302,5,0.4142857142857146,2
6,2,Flow302,6,2.7142857142857144,2
6,2,Flow302,7,0.6000000000000005,2
6,2,Flow302,8,0.4579831932773111,2
6,2,Flow302,9,0.8802474937343359,2
6,2,Flow302,10,2.675824175824176,2
6,2,Flow302,11,0.5555555555555551,2
6,2,Flow302,12,2.0960784313725496,2
7,2,Flow302,1,0.3589743589743586,2
7,2,Flow302,2,0.582882882882882,2
7,2,Flow302,3,0.3098039215686281,2
7,2,Flow302,4,7.6,2
7,2,Flow302,5,5.133333333333334,2
7,2,Flow302,6,5.133333333333334,2
7,2,Flow302,7,0.32104664391353843,2
7,2,Flow302,8,1.049122807017544,2
7,2,Flow302,9,0.7722943722943723,2
7,2,Flow302,10,0.7579234972677598,2
7,2,Flow302,11,0.8270833333333334,2
7,2,Flow302,12,2.766666666666667,2
8,2,Flow302,1,10.0,2
8,2,Flow302,2,0.5702175757026726,2
8,2,Flow302,3,0.3042128603104217,2
8,2,Flow302,4,0.6641529665414416,2
8,2,Flow302,5,6.172413793103448,2
8,2,Flow302,6,1.0390804597701147,2
8,2,Flow302,7,0.5043956043956048,2
8,2,Flow302,8,0.5135090179369466,2
8,2,Flow302,9,0.8060606060606057,2
8,2,Flow302,10,0.622727272727273,2
8,2,Flow302,11,3.5083333333333337,2
8,2,Flow302,12,1.7555555555555555,2
