id_in_group,direction,fill_quantity,profit,contract_price,contract_quantity,group_id,order_price,period,block,price_dev_from_contract,in_market_quantity,ce_price,format,time
4,buy,400.0,2083,14.0,400.0,2,14.40625,11,3,-0.40625,400.0,9,CDA,T11-T20
5,sell,400.0,2120,3.0,400.0,2,8.619047619047619,11,3,5.619047619047619,400.0,9,CDA,T11-T20
6,sell,274.0,1096,5.0,400.0,2,9.431372549019608,11,3,4.431372549019608,400.0,9,CDA,T11-T20
7,sell,386.0,1467,4.0,400.0,2,6.325,11,3,2.325,400.0,9,CDA,T11-T20
8,sell,300.0,300,8.0,300.0,2,9.0,11,3,1.0,300.0,9,CDA,T11-T20
1,buy,300.0,2500,16.0,300.0,2,7.068493150684931,12,3,8.931506849315069,300.0,9,CDA,T11-T20
2,buy,392.0,2810,15.0,400.0,2,5.975609756097561,12,3,9.024390243902438,400.0,9,CDA,T11-T20
3,buy,394.0,506,10.0,400.0,2,9.360655737704919,12,3,0.6393442622950811,400.0,9,CDA,T11-T20
4,buy,399.0,1969,14.0,400.0,2,9.75,12,3,4.25,400.0,9,CDA,T11-T20
5,sell,398.0,1721,3.0,400.0,2,9.27450980392157,12,3,6.274509803921569,400.0,9,CDA,T11-T20
6,sell,391.0,1393,5.0,400.0,2,9.895833333333334,12,3,4.895833333333334,400.0,9,CDA,T11-T20
7,sell,396.0,1799,4.0,400.0,2,6.981132075471698,12,3,2.981132075471698,400.0,9,CDA,T11-T20
8,sell,300.0,375,8.0,300.0,2,9.863636363636363,12,3,1.8636363636363633,300.0,9,CDA,T11-T20
1,buy,400.0,3844,17.0,400.0,2,6.576271186440678,13,4,10.423728813559322,400.0,6,CDA,T11-T20
2,buy,400.0,3118,15.0,400.0,2,7.045454545454546,13,4,7.954545454545454,400.0,6,CDA,T11-T20
3,buy,133.0,222,8.0,400.0,2,6.657407407407407,13,4,1.3425925925925926,400.0,6,CDA,T11-T20
4,buy,0.0,0,6.0,400.0,2,4.746478873239437,13,4,1.253521126760563,0.0,6,CDA,T11-T20
5,sell,124.0,248,6.0,400.0,2,8.091954022988507,13,4,2.0919540229885065,200.0,6,CDA,T11-T20
6,sell,200.0,800,3.0,300.0,2,8.1125,13,4,5.112500000000001,300.0,6,CDA,T11-T20
7,sell,309.0,642,5.0,400.0,2,6.25,13,4,1.25,400.0,6,CDA,T11-T20
8,sell,300.0,901,4.0,300.0,2,6.794871794871795,13,4,2.7948717948717947,300.0,6,CDA,T11-T20
1,buy,400.0,4000,17.0,400.0,2,5.326530612244898,14,4,11.673469387755102,400.0,6,CDA,T11-T20
2,buy,236.0,2088,15.0,400.0,2,4.913978494623656,14,4,10.086021505376344,400.0,6,CDA,T11-T20
3,buy,394.0,394,8.0,400.0,2,8.127272727272727,14,4,-0.12727272727272698,400.0,6,CDA,T11-T20
4,buy,119.0,-176,6.0,400.0,2,6.174757281553398,14,4,-0.17475728155339798,0.0,6,CDA,T11-T20
5,sell,293.0,381,6.0,400.0,2,7.593023255813954,14,4,1.5930232558139537,200.0,6,CDA,T11-T20
6,sell,200.0,800,3.0,300.0,2,8.475,14,4,5.475,300.0,6,CDA,T11-T20
7,sell,356.0,681,5.0,400.0,2,6.160714285714286,14,4,1.1607142857142856,400.0,6,CDA,T11-T20
8,sell,300.0,700,4.0,300.0,2,3.0,14,4,-1.0,300.0,6,CDA,T11-T20
1,buy,400.0,4364,17.0,400.0,2,6.0,15,4,11.0,400.0,6,CDA,T11-T20
2,buy,340.0,2918,15.0,400.0,2,5.84375,15,4,9.15625,400.0,6,CDA,T11-T20
3,buy,399.0,400,8.0,400.0,2,7.634146341463414,15,4,0.3658536585365857,400.0,6,CDA,T11-T20
4,buy,40.0,0,6.0,400.0,2,4.5,15,4,1.5,0.0,6,CDA,T11-T20
5,sell,184.0,184,6.0,400.0,2,7.5125,15,4,1.5125000000000002,200.0,6,CDA,T11-T20
6,sell,300.0,1100,3.0,300.0,2,7.594202898550725,15,4,4.594202898550725,300.0,6,CDA,T11-T20
7,sell,395.0,587,5.0,400.0,2,8.773809523809524,15,4,3.7738095238095237,400.0,6,CDA,T11-T20
8,sell,300.0,600,4.0,300.0,2,6.333333333333333,15,4,2.333333333333333,300.0,6,CDA,T11-T20
1,buy,369.0,3859,17.0,400.0,2,5.265625,16,4,11.734375,400.0,6,CDA,T11-T20
2,buy,366.0,2964,15.0,400.0,2,5.444444444444445,16,4,9.555555555555555,400.0,6,CDA,T11-T20
3,buy,399.0,552,8.0,400.0,2,8.407766990291263,16,4,-0.40776699029126284,400.0,6,CDA,T11-T20
4,buy,0.0,0,6.0,400.0,2,5.216216216216216,16,4,0.7837837837837842,0.0,6,CDA,T11-T20
5,sell,134.0,134,6.0,400.0,2,7.65,16,4,1.6500000000000004,200.0,6,CDA,T11-T20
6,sell,300.0,1100,3.0,300.0,2,6.912280701754386,16,4,3.912280701754386,300.0,6,CDA,T11-T20
7,sell,400.0,641,5.0,400.0,2,4.04,16,4,-0.96,400.0,6,CDA,T11-T20
8,sell,300.0,801,4.0,300.0,2,7.555555555555555,16,4,3.5555555555555554,300.0,6,CDA,T11-T20
1,buy,196.0,1530,14.0,400.0,2,7.719101123595506,17,5,6.280898876404494,200.0,14,CDA,T11-T20
2,buy,295.0,2750,16.0,300.0,2,5.373333333333333,17,5,10.626666666666667,300.0,14,CDA,T11-T20
3,buy,296.0,1269,17.0,300.0,2,15.659090909090908,17,5,1.3409090909090917,300.0,14,CDA,T11-T20
4,buy,300.0,1681,17.0,300.0,2,11.866666666666667,17,5,5.133333333333333,300.0,14,CDA,T11-T20
5,sell,92.0,151,14.0,400.0,2,15.43956043956044,17,5,1.4395604395604398,0.0,14,CDA,T11-T20
6,sell,200.0,200,11.0,300.0,2,14.897435897435898,17,5,3.897435897435898,300.0,14,CDA,T11-T20
7,sell,395.0,2126,4.0,400.0,2,10.507042253521126,17,5,6.507042253521126,400.0,14,CDA,T11-T20
8,sell,400.0,1621,3.0,400.0,2,10.1,17,5,7.1,400.0,14,CDA,T11-T20
1,buy,400.0,2211,14.0,400.0,2,7.794117647058823,18,5,6.205882352941177,200.0,14,CDA,T11-T20
2,buy,48.0,384,16.0,300.0,2,8.046728971962617,18,5,7.953271028037383,300.0,14,CDA,T11-T20
3,buy,300.0,1578,17.0,300.0,2,18.0,18,5,-1.0,300.0,14,CDA,T11-T20
4,buy,300.0,2460,17.0,300.0,2,8.8,18,5,8.2,300.0,14,CDA,T11-T20
5,sell,5.0,10,14.0,400.0,2,15.757575757575758,18,5,1.7575757575757578,0.0,14,CDA,T11-T20
6,sell,244.0,576,11.0,300.0,2,14.470588235294118,18,5,3.4705882352941178,300.0,14,CDA,T11-T20
7,sell,399.0,1599,4.0,400.0,2,10.418604651162791,18,5,6.418604651162791,400.0,14,CDA,T11-T20
8,sell,400.0,2200,3.0,400.0,2,8.84375,18,5,5.84375,400.0,14,CDA,T11-T20
1,buy,151.0,755,14.0,400.0,2,9.396039603960396,19,5,4.603960396039604,200.0,14,CDA,T11-T20
2,buy,299.0,1415,16.0,300.0,2,10.838235294117647,19,5,5.161764705882353,300.0,14,CDA,T11-T20
3,buy,300.0,1411,17.0,300.0,2,14.985074626865671,19,5,2.0149253731343286,300.0,14,CDA,T11-T20
4,buy,300.0,2062,17.0,300.0,2,13.0,19,5,4.0,300.0,14,CDA,T11-T20
5,sell,61.0,69,14.0,400.0,2,15.0,19,5,1.0,0.0,14,CDA,T11-T20
6,sell,190.0,488,11.0,300.0,2,13.877777777777778,19,5,2.877777777777778,300.0,14,CDA,T11-T20
7,sell,399.0,2131,4.0,400.0,2,9.344370860927153,19,5,5.344370860927153,400.0,14,CDA,T11-T20
8,sell,400.0,3027,3.0,400.0,2,11.6875,19,5,8.6875,400.0,14,CDA,T11-T20
1,buy,203.0,321,14.0,400.0,2,10.989473684210527,20,5,3.0105263157894733,200.0,14,CDA,T11-T20
2,buy,297.0,1273,16.0,300.0,2,11.40677966101695,20,5,4.59322033898305,300.0,14,CDA,T11-T20
3,buy,300.0,1159,17.0,300.0,2,17.719298245614034,20,5,-0.7192982456140342,300.0,14,CDA,T11-T20
4,buy,300.0,1918,17.0,300.0,2,10.606666666666666,20,5,6.393333333333334,300.0,14,CDA,T11-T20
5,sell,0.0,0,14.0,400.0,2,15.0,20,5,1.0,0.0,14,CDA,T11-T20
6,sell,300.0,760,11.0,300.0,2,13.608695652173912,20,5,2.608695652173912,300.0,14,CDA,T11-T20
7,sell,400.0,2591,4.0,400.0,2,8.838235294117647,20,5,4.838235294117647,400.0,14,CDA,T11-T20
8,sell,400.0,3672,3.0,400.0,2,12.8125,20,5,9.8125,400.0,14,CDA,T11-T20
1,buy,300.0,1415,17.0,300.0,3,11.055555555555555,1,1,5.944444444444445,300.0,14,CDA,T1-T10
2,buy,186.0,186,14.0,400.0,3,9.755555555555556,1,1,4.244444444444444,200.0,14,CDA,T1-T10
3,buy,300.0,1900,17.0,300.0,3,10.0,1,1,7.0,300.0,14,CDA,T1-T10
4,buy,190.0,1240,16.0,300.0,3,9.142857142857142,1,1,6.857142857142858,300.0,14,CDA,T1-T10
5,sell,399.0,2384,3.0,400.0,3,4.788461538461538,1,1,1.7884615384615383,400.0,14,CDA,T1-T10
6,sell,400.0,3400,4.0,400.0,3,15.92,1,1,11.92,400.0,14,CDA,T1-T10
7,sell,0.0,60,14.0,400.0,3,15.453488372093023,1,1,1.4534883720930232,0.0,14,CDA,T1-T10
8,sell,177.0,515,11.0,300.0,3,8.989583333333334,1,1,-2.010416666666666,300.0,14,CDA,T1-T10
1,buy,300.0,1397,17.0,300.0,3,11.6875,2,1,5.3125,300.0,14,CDA,T1-T10
2,buy,341.0,1535,14.0,400.0,3,7.25,2,1,6.75,200.0,14,CDA,T1-T10
3,buy,300.0,1703,17.0,300.0,3,8.666666666666666,2,1,8.333333333333334,300.0,14,CDA,T1-T10
4,buy,299.0,1892,16.0,300.0,3,7.5476190476190474,2,1,8.452380952380953,300.0,14,CDA,T1-T10
5,sell,301.0,2307,3.0,400.0,3,8.555555555555555,2,1,5.555555555555555,400.0,14,CDA,T1-T10
6,sell,400.0,2800,4.0,400.0,3,7.7560975609756095,2,1,3.7560975609756095,400.0,14,CDA,T1-T10
7,sell,388.0,-1775,14.0,400.0,3,12.466666666666667,2,1,-1.5333333333333332,0.0,14,CDA,T1-T10
8,sell,151.0,303,11.0,300.0,3,11.706666666666667,2,1,0.706666666666667,300.0,14,CDA,T1-T10
1,buy,300.0,1772,17.0,300.0,3,10.0,3,1,7.0,300.0,14,CDA,T1-T10
2,buy,99.0,396,14.0,400.0,3,9.104166666666666,3,1,4.895833333333334,200.0,14,CDA,T1-T10
3,buy,300.0,1972,17.0,300.0,3,10.31578947368421,3,1,6.684210526315789,300.0,14,CDA,T1-T10
4,buy,267.0,1368,16.0,300.0,3,9.870967741935484,3,1,6.129032258064516,300.0,14,CDA,T1-T10
5,sell,400.0,2998,3.0,400.0,3,6.947368421052632,3,1,3.947368421052632,400.0,14,CDA,T1-T10
6,sell,168.0,1176,4.0,400.0,3,15.210526315789474,3,1,11.210526315789474,400.0,14,CDA,T1-T10
7,sell,385.0,-1255,14.0,400.0,3,12.076923076923077,3,1,-1.9230769230769234,0.0,14,CDA,T1-T10
8,sell,13.0,26,11.0,300.0,3,12.839080459770114,3,1,1.8390804597701145,300.0,14,CDA,T1-T10
1,buy,300.0,1739,17.0,300.0,3,9.689655172413794,4,1,7.310344827586206,300.0,14,CDA,T1-T10
2,buy,170.0,850,14.0,400.0,3,8.851485148514852,4,1,5.148514851485148,200.0,14,CDA,T1-T10
3,buy,267.0,1602,17.0,300.0,3,10.114754098360656,4,1,6.885245901639344,300.0,14,CDA,T1-T10
4,buy,219.0,1095,16.0,300.0,3,10.255813953488373,4,1,5.7441860465116275,300.0,14,CDA,T1-T10
5,sell,398.0,3362,3.0,400.0,3,9.614814814814816,4,1,6.614814814814816,400.0,14,CDA,T1-T10
6,sell,400.0,2341,4.0,400.0,3,9.8525,4,1,5.852499999999999,400.0,14,CDA,T1-T10
7,sell,110.0,-330,14.0,400.0,3,14.615384615384615,4,1,0.615384615384615,0.0,14,CDA,T1-T10
8,sell,48.0,2,11.0,300.0,3,11.68421052631579,4,1,0.6842105263157894,300.0,14,CDA,T1-T10
1,buy,173.0,346,6.0,400.0,3,3.1265822784810124,5,2,2.8734177215189876,0.0,6,CDA,T1-T10
2,buy,296.0,496,8.0,400.0,3,5.826530612244898,5,2,2.1734693877551017,400.0,6,CDA,T1-T10
3,buy,400.0,3692,17.0,400.0,3,7.809523809523809,5,2,9.19047619047619,400.0,6,CDA,T1-T10
4,buy,400.0,2700,15.0,400.0,3,6.071428571428571,5,2,8.928571428571429,400.0,6,CDA,T1-T10
5,sell,316.0,508,5.0,400.0,3,8.306451612903226,5,2,3.306451612903226,400.0,6,CDA,T1-T10
6,sell,368.0,400,6.0,400.0,3,7.532258064516129,5,2,1.532258064516129,200.0,6,CDA,T1-T10
7,sell,289.0,776,4.0,300.0,3,4.729166666666667,5,2,0.729166666666667,300.0,6,CDA,T1-T10
8,sell,296.0,1456,3.0,300.0,3,4.92,5,2,1.92,300.0,6,CDA,T1-T10
1,buy,112.0,112,6.0,400.0,3,5.0,6,2,1.0,0.0,6,CDA,T1-T10
2,buy,346.0,538,8.0,400.0,3,6.076923076923077,6,2,1.9230769230769234,400.0,6,CDA,T1-T10
3,buy,400.0,3757,17.0,400.0,3,7.0,6,2,10.0,400.0,6,CDA,T1-T10
4,buy,364.0,2790,15.0,400.0,3,5.903846153846154,6,2,9.096153846153847,400.0,6,CDA,T1-T10
5,sell,253.0,559,5.0,400.0,3,7.191011235955056,6,2,2.191011235955056,400.0,6,CDA,T1-T10
6,sell,400.0,600,6.0,400.0,3,8.0,6,2,2.0,200.0,6,CDA,T1-T10
7,sell,299.0,819,4.0,300.0,3,7.678571428571429,6,2,3.678571428571429,300.0,6,CDA,T1-T10
8,sell,270.0,854,3.0,300.0,3,5.551181102362205,6,2,2.5511811023622046,300.0,6,CDA,T1-T10
1,buy,0.0,0,6.0,400.0,3,4.916666666666667,7,2,1.083333333333333,0.0,6,CDA,T1-T10
2,buy,343.0,699,8.0,400.0,3,4.136363636363637,7,2,3.8636363636363633,400.0,6,CDA,T1-T10
3,buy,400.0,4200,17.0,400.0,3,4.055555555555555,7,2,12.944444444444445,400.0,6,CDA,T1-T10
4,buy,400.0,3453,15.0,400.0,3,7.0,7,2,8.0,400.0,6,CDA,T1-T10
5,sell,369.0,559,5.0,400.0,3,6.0,7,2,1.0,400.0,6,CDA,T1-T10
6,sell,181.0,0,6.0,400.0,3,6.681159420289855,7,2,0.6811594202898554,200.0,6,CDA,T1-T10
7,sell,300.0,744,4.0,300.0,3,4.142857142857143,7,2,0.14285714285714324,300.0,6,CDA,T1-T10
8,sell,293.0,879,3.0,300.0,3,5.914634146341464,7,2,2.914634146341464,300.0,6,CDA,T1-T10
1,buy,76.0,0,6.0,400.0,3,5.651685393258427,8,2,0.3483146067415728,0.0,6,CDA,T1-T10
2,buy,253.0,253,8.0,400.0,3,5.419354838709677,8,2,2.580645161290323,400.0,6,CDA,T1-T10
3,buy,400.0,4288,17.0,400.0,3,6.409090909090909,8,2,10.59090909090909,400.0,6,CDA,T1-T10
4,buy,314.0,2402,15.0,400.0,3,7.233333333333333,8,2,7.766666666666667,400.0,6,CDA,T1-T10
5,sell,400.0,800,5.0,400.0,3,7.137254901960785,8,2,2.1372549019607847,400.0,6,CDA,T1-T10
6,sell,75.0,150,6.0,400.0,3,7.954545454545454,8,2,1.9545454545454541,200.0,6,CDA,T1-T10
7,sell,300.0,601,4.0,300.0,3,3.272727272727273,8,2,-0.7272727272727271,300.0,6,CDA,T1-T10
8,sell,268.0,1042,3.0,300.0,3,6.118881118881119,8,2,3.118881118881119,300.0,6,CDA,T1-T10
1,buy,300.0,2252,16.0,300.0,3,6.9,9,3,9.1,300.0,9,CDA,T1-T10
2,buy,400.0,2498,15.0,400.0,3,8.652173913043478,9,3,6.3478260869565215,400.0,9,CDA,T1-T10
3,buy,323.0,872,10.0,400.0,3,7.16,9,3,2.84,400.0,9,CDA,T1-T10
4,buy,370.0,2151,14.0,400.0,3,8.025,9,3,5.975,400.0,9,CDA,T1-T10
5,sell,316.0,1622,3.0,400.0,3,6.643564356435643,9,3,3.6435643564356432,400.0,9,CDA,T1-T10
6,sell,400.0,1388,5.0,400.0,3,8.916666666666666,9,3,3.916666666666666,400.0,9,CDA,T1-T10
7,sell,400.0,1335,4.0,400.0,3,8.928571428571429,9,3,4.928571428571429,400.0,9,CDA,T1-T10
8,sell,277.0,328,8.0,300.0,3,8.5,9,3,0.5,300.0,9,CDA,T1-T10
1,buy,299.0,2224,16.0,300.0,3,7.642857142857143,10,3,8.357142857142858,300.0,9,CDA,T1-T10
2,buy,400.0,2800,15.0,400.0,3,10.296296296296296,10,3,4.703703703703704,400.0,9,CDA,T1-T10
3,buy,353.0,753,10.0,400.0,3,7.739130434782608,10,3,2.2608695652173916,400.0,9,CDA,T1-T10
4,buy,250.0,1410,14.0,400.0,3,8.1875,10,3,5.8125,400.0,9,CDA,T1-T10
5,sell,400.0,1900,3.0,400.0,3,4.163265306122449,10,3,1.1632653061224492,400.0,9,CDA,T1-T10
6,sell,400.0,1003,5.0,400.0,3,9.689655172413794,10,3,4.689655172413794,400.0,9,CDA,T1-T10
7,sell,367.0,1647,4.0,400.0,3,10.041666666666666,10,3,6.041666666666666,400.0,9,CDA,T1-T10
8,sell,135.0,329,8.0,300.0,3,10.561224489795919,10,3,2.5612244897959187,300.0,9,CDA,T1-T10
1,buy,300.0,2311,16.0,300.0,3,7.333333333333333,11,3,8.666666666666668,300.0,9,CDA,T11-T20
2,buy,399.0,2624,15.0,400.0,3,9.604651162790697,11,3,5.395348837209303,400.0,9,CDA,T11-T20
3,buy,397.0,705,10.0,400.0,3,7.5,11,3,2.5,400.0,9,CDA,T11-T20
4,buy,318.0,1779,14.0,400.0,3,8.151515151515152,11,3,5.848484848484848,400.0,9,CDA,T11-T20
5,sell,386.0,2024,3.0,400.0,3,8.150943396226415,11,3,5.150943396226415,400.0,9,CDA,T11-T20
6,sell,399.0,1396,5.0,400.0,3,9.0,11,3,4.0,400.0,9,CDA,T11-T20
7,sell,330.0,1424,4.0,400.0,3,9.205882352941176,11,3,5.205882352941176,400.0,9,CDA,T11-T20
8,sell,299.0,79,8.0,300.0,3,5.564705882352941,11,3,-2.435294117647059,300.0,9,CDA,T11-T20
1,buy,300.0,2147,16.0,300.0,3,7.433962264150943,12,3,8.566037735849058,300.0,9,CDA,T11-T20
2,buy,400.0,2564,15.0,400.0,3,8.333333333333334,12,3,6.666666666666666,400.0,9,CDA,T11-T20
3,buy,400.0,800,10.0,400.0,3,9.869565217391305,12,3,0.13043478260869534,400.0,9,CDA,T11-T20
4,buy,356.0,1984,14.0,400.0,3,7.243243243243243,12,3,6.756756756756757,400.0,9,CDA,T11-T20
5,sell,400.0,2000,3.0,400.0,3,9.761904761904763,12,3,6.761904761904763,400.0,9,CDA,T11-T20
6,sell,400.0,1420,5.0,400.0,3,9.0,12,3,4.0,400.0,9,CDA,T11-T20
7,sell,383.0,1532,4.0,400.0,3,8.833333333333334,12,3,4.833333333333334,400.0,9,CDA,T11-T20
8,sell,273.0,421,8.0,300.0,3,9.125,12,3,1.125,300.0,9,CDA,T11-T20
1,buy,300.0,3114,17.0,400.0,3,6.578947368421052,13,4,10.421052631578949,400.0,6,CDA,T11-T20
2,buy,390.0,3379,15.0,400.0,3,6.12,13,4,8.879999999999999,400.0,6,CDA,T11-T20
3,buy,400.0,600,8.0,400.0,3,5.826923076923077,13,4,2.1730769230769234,400.0,6,CDA,T11-T20
4,buy,120.0,0,6.0,400.0,3,4.875,13,4,1.125,0.0,6,CDA,T11-T20
5,sell,301.0,0,6.0,400.0,3,8.346666666666666,13,4,2.346666666666666,200.0,6,CDA,T11-T20
6,sell,299.0,1097,3.0,300.0,3,12.8,13,4,9.8,300.0,6,CDA,T11-T20
7,sell,314.0,515,5.0,400.0,3,7.481481481481482,13,4,2.481481481481482,400.0,6,CDA,T11-T20
8,sell,296.0,708,4.0,300.0,3,4.980769230769231,13,4,0.9807692307692308,300.0,6,CDA,T11-T20
1,buy,400.0,3937,17.0,400.0,3,7.076923076923077,14,4,9.923076923076923,400.0,6,CDA,T11-T20
2,buy,400.0,2885,15.0,400.0,3,4.625,14,4,10.375,400.0,6,CDA,T11-T20
3,buy,400.0,800,8.0,400.0,3,6.0,14,4,2.0,400.0,6,CDA,T11-T20
4,buy,0.0,0,6.0,400.0,3,5.0,14,4,1.0,0.0,6,CDA,T11-T20
5,sell,308.0,482,6.0,400.0,3,7.84,14,4,1.8399999999999999,200.0,6,CDA,T11-T20
6,sell,279.0,837,3.0,300.0,3,11.473684210526315,14,4,8.473684210526315,300.0,6,CDA,T11-T20
7,sell,313.0,632,5.0,400.0,3,6.804878048780488,14,4,1.8048780487804876,400.0,6,CDA,T11-T20
8,sell,300.0,977,4.0,300.0,3,5.553191489361702,14,4,1.5531914893617023,300.0,6,CDA,T11-T20
1,buy,400.0,4092,17.0,400.0,3,6.0,15,4,11.0,400.0,6,CDA,T11-T20
2,buy,399.0,3328,15.0,400.0,3,6.833333333333333,15,4,8.166666666666668,400.0,6,CDA,T11-T20
3,buy,400.0,800,8.0,400.0,3,5.682926829268292,15,4,2.3170731707317076,400.0,6,CDA,T11-T20
4,buy,0.0,0,6.0,400.0,3,5.0,15,4,1.0,0.0,6,CDA,T11-T20
5,sell,249.0,49,6.0,400.0,3,7.322916666666667,15,4,1.322916666666667,200.0,6,CDA,T11-T20
6,sell,300.0,1049,3.0,300.0,3,7.0,15,4,4.0,300.0,6,CDA,T11-T20
7,sell,380.0,516,5.0,400.0,3,7.162790697674419,15,4,2.162790697674419,400.0,6,CDA,T11-T20
8,sell,270.0,777,4.0,300.0,3,6.01980198019802,15,4,2.01980198019802,300.0,6,CDA,T11-T20
1,buy,382.0,4037,17.0,400.0,3,5.530612244897959,16,4,11.46938775510204,400.0,6,CDA,T11-T20
2,buy,400.0,3490,15.0,400.0,3,5.416666666666667,16,4,9.583333333333332,400.0,6,CDA,T11-T20
3,buy,400.0,800,8.0,400.0,3,8.228571428571428,16,4,-0.22857142857142776,400.0,6,CDA,T11-T20
4,buy,0.0,0,6.0,400.0,3,5.0,16,4,1.0,0.0,6,CDA,T11-T20
5,sell,244.0,161,6.0,400.0,3,6.747368421052632,16,4,0.7473684210526317,200.0,6,CDA,T11-T20
6,sell,298.0,894,3.0,300.0,3,10.5,16,4,7.5,300.0,6,CDA,T11-T20
7,sell,371.0,485,5.0,400.0,3,5.964705882352941,16,4,0.9647058823529413,400.0,6,CDA,T11-T20
8,sell,269.0,538,4.0,300.0,3,5.802816901408451,16,4,1.802816901408451,300.0,6,CDA,T11-T20
1,buy,267.0,820,14.0,400.0,3,8.866666666666667,17,5,5.133333333333333,200.0,14,CDA,T11-T20
2,buy,215.0,1814,16.0,300.0,3,9.142857142857142,17,5,6.857142857142858,300.0,14,CDA,T11-T20
3,buy,300.0,2942,17.0,300.0,3,8.82857142857143,17,5,8.17142857142857,300.0,14,CDA,T11-T20
4,buy,251.0,1863,17.0,300.0,3,8.627906976744185,17,5,8.372093023255815,300.0,14,CDA,T11-T20
5,sell,111.0,-600,14.0,400.0,3,13.466666666666667,17,5,-0.5333333333333332,0.0,14,CDA,T11-T20
6,sell,200.0,200,11.0,300.0,3,15.033333333333333,17,5,4.033333333333333,300.0,14,CDA,T11-T20
7,sell,400.0,2157,4.0,400.0,3,5.7,17,5,1.7000000000000002,400.0,14,CDA,T11-T20
8,sell,322.0,1029,3.0,400.0,3,1.0,17,5,-2.0,400.0,14,CDA,T11-T20
1,buy,356.0,1312,14.0,400.0,3,11.043478260869565,18,5,2.9565217391304355,200.0,14,CDA,T11-T20
2,buy,297.0,1452,16.0,300.0,3,10.8,18,5,5.199999999999999,300.0,14,CDA,T11-T20
3,buy,238.0,1018,17.0,300.0,3,9.764705882352942,18,5,7.235294117647058,300.0,14,CDA,T11-T20
4,buy,216.0,1080,17.0,300.0,3,11.339622641509434,18,5,5.660377358490566,300.0,14,CDA,T11-T20
5,sell,108.0,0,14.0,400.0,3,14.0,18,5,0.0,0.0,14,CDA,T11-T20
6,sell,299.0,398,11.0,300.0,3,12.704545454545455,18,5,1.704545454545455,300.0,14,CDA,T11-T20
7,sell,400.0,2787,4.0,400.0,3,11.636363636363637,18,5,7.636363636363637,400.0,14,CDA,T11-T20
8,sell,300.0,2106,3.0,400.0,3,19.0,18,5,16.0,400.0,14,CDA,T11-T20
1,buy,301.0,847,14.0,400.0,3,11.35593220338983,19,5,2.6440677966101696,200.0,14,CDA,T11-T20
2,buy,235.0,754,16.0,300.0,3,12.833333333333334,19,5,3.166666666666666,300.0,14,CDA,T11-T20
3,buy,300.0,1515,17.0,300.0,3,10.9,19,5,6.1,300.0,14,CDA,T11-T20
4,buy,264.0,1112,17.0,300.0,3,11.725,19,5,5.275,300.0,14,CDA,T11-T20
5,sell,129.0,0,14.0,400.0,3,14.324074074074074,19,5,0.3240740740740744,0.0,14,CDA,T11-T20
6,sell,299.0,598,11.0,300.0,3,13.5625,19,5,2.5625,300.0,14,CDA,T11-T20
7,sell,372.0,3047,4.0,400.0,3,13.657894736842104,19,5,9.657894736842104,400.0,14,CDA,T11-T20
8,sell,300.0,2206,3.0,400.0,3,19.0,19,5,16.0,400.0,14,CDA,T11-T20
1,buy,178.0,423,14.0,400.0,3,12.108108108108109,20,5,1.8918918918918912,200.0,14,CDA,T11-T20
2,buy,299.0,499,16.0,300.0,3,10.571428571428571,20,5,5.428571428571429,300.0,14,CDA,T11-T20
3,buy,230.0,1090,17.0,300.0,3,12.56060606060606,20,5,4.4393939393939394,300.0,14,CDA,T11-T20
4,buy,286.0,1206,17.0,300.0,3,11.796296296296296,20,5,5.203703703703704,300.0,14,CDA,T11-T20
5,sell,99.0,99,14.0,400.0,3,15.0,20,5,1.0,0.0,14,CDA,T11-T20
6,sell,299.0,798,11.0,300.0,3,14.84375,20,5,3.84375,300.0,14,CDA,T11-T20
7,sell,295.0,2658,4.0,400.0,3,13.92156862745098,20,5,9.92156862745098,400.0,14,CDA,T11-T20
8,sell,300.0,2520,3.0,400.0,3,11.0,20,5,8.0,400.0,14,CDA,T11-T20
1,buy,300.0,1284,17.0,300.0,4,7.5,1,1,9.5,300.0,14,CDA,T1-T10
2,buy,286.0,1099,14.0,400.0,4,9.506024096385541,1,1,4.493975903614459,200.0,14,CDA,T1-T10
3,buy,235.0,1546,17.0,300.0,4,9.11111111111111,1,1,7.888888888888889,300.0,14,CDA,T1-T10
4,buy,15.0,-181,16.0,300.0,4,8.505494505494505,1,1,7.4945054945054945,300.0,14,CDA,T1-T10
5,sell,400.0,2766,3.0,400.0,4,6.554216867469879,1,1,3.5542168674698793,400.0,14,CDA,T1-T10
6,sell,195.0,1456,4.0,400.0,4,13.036697247706423,1,1,9.036697247706423,400.0,14,CDA,T1-T10
7,sell,101.0,95,14.0,400.0,4,13.136363636363637,1,1,-0.8636363636363633,0.0,14,CDA,T1-T10
8,sell,140.0,340,11.0,300.0,4,12.394736842105264,1,1,1.3947368421052637,300.0,14,CDA,T1-T10
1,buy,291.0,1502,17.0,300.0,4,12.7,2,1,4.300000000000001,300.0,14,CDA,T1-T10
2,buy,96.0,384,14.0,400.0,4,9.951807228915662,2,1,4.048192771084338,200.0,14,CDA,T1-T10
3,buy,218.0,1422,17.0,300.0,4,10.186046511627907,2,1,6.813953488372093,300.0,14,CDA,T1-T10
4,buy,194.0,776,16.0,300.0,4,16.746835443037973,2,1,-0.7468354430379733,300.0,14,CDA,T1-T10
