period,block,group,interval,ppi,group_id
10,3,Flow301,5,0.26950117174422505,1
10,3,Flow301,6,0.17227534856558857,1
10,3,Flow301,7,0.22903412377096588,1
10,3,Flow301,8,0.22903412377096588,1
10,3,Flow301,9,0.2723998847594351,1
10,3,Flow301,10,0.22644061247162206,1
10,3,Flow301,11,1.1710610476565084,1
10,3,Flow301,12,0.6639012954762027,1
10,3,Flow301,13,0.6639012954762027,1
10,3,Flow301,14,0.47885118320645725,1
10,3,Flow301,15,1.0779431496110474,1
10,3,Flow301,16,1.0779431496110474,1
10,3,Flow301,17,0.16287878787878807,1
10,3,Flow301,18,0.16287878787878807,1
10,3,Flow301,19,0.1658902691511388,1
10,3,Flow301,20,1.679779158040028,1
10,3,Flow301,21,1.7294685990338166,1
10,3,Flow301,22,4.269230769230769,1
10,3,Flow301,23,4.269230769230769,1
10,3,Flow301,24,1.7127776662982361,1
11,3,Flow301,1,5.0,1
11,3,Flow301,2,5.0,1
11,3,Flow301,3,0.2411854879918245,1
11,3,Flow301,4,0.21964326032964543,1
11,3,Flow301,5,0.21964326032964543,1
11,3,Flow301,6,0.21964326032964543,1
11,3,Flow301,7,0.17467823813944827,1
11,3,Flow301,8,0.2275744518639251,1
11,3,Flow301,9,0.2275744518639251,1
11,3,Flow301,10,0.33659767600820256,1
11,3,Flow301,11,0.3776803118908383,1
11,3,Flow301,12,0.3573003153043901,1
11,3,Flow301,13,0.3573003153043901,1
11,3,Flow301,14,0.1584210526315788,1
11,3,Flow301,15,0.1584210526315788,1
11,3,Flow301,16,0.186855962492245,1
11,3,Flow301,17,0.14165569205950312,1
11,3,Flow301,18,0.14165569205950312,1
11,3,Flow301,19,0.1444187336156486,1
11,3,Flow301,20,0.1444187336156486,1
11,3,Flow301,21,0.1444187336156486,1
11,3,Flow301,22,0.12313242699001714,1
11,3,Flow301,23,0.12313242699001714,1
11,3,Flow301,24,0.14439507860560452,1
12,3,Flow301,1,5.0,1
12,3,Flow301,2,1.7333333333333334,1
12,3,Flow301,3,0.4048484848484848,1
12,3,Flow301,4,0.4048484848484848,1
12,3,Flow301,5,0.2118326118326117,1
12,3,Flow301,6,0.17086999022482896,1
12,3,Flow301,7,0.17086999022482896,1
12,3,Flow301,8,0.3193548387096774,1
12,3,Flow301,9,0.4999999999999998,1
12,3,Flow301,10,0.4531420765027323,1
12,3,Flow301,11,0.4531420765027323,1
12,3,Flow301,12,0.33740947470120464,1
12,3,Flow301,13,0.33740947470120464,1
12,3,Flow301,14,0.5185618054262122,1
12,3,Flow301,15,0.5185618054262122,1
12,3,Flow301,16,0.44051282774597733,1
12,3,Flow301,17,0.7076659216489727,1
12,3,Flow301,18,0.6979390009543733,1
12,3,Flow301,19,0.6687857249617251,1
12,3,Flow301,20,0.1727005870841487,1
12,3,Flow301,21,0.20365296803653,1
12,3,Flow301,22,0.19824561403508767,1
12,3,Flow301,23,0.16729323308270683,1
12,3,Flow301,24,0.16729323308270683,1
13,4,Flow301,1,5.0,1
13,4,Flow301,2,2.1333333333333333,1
13,4,Flow301,3,0.32352941176470584,1
13,4,Flow301,4,0.19019607843137276,1
13,4,Flow301,5,0.1324483775811207,1
13,4,Flow301,6,0.1324483775811207,1
13,4,Flow301,7,0.19019607843137276,1
13,4,Flow301,8,0.14879725085910667,1
13,4,Flow301,9,0.14879725085910667,1
13,4,Flow301,10,0.28213058419243997,1
13,4,Flow301,11,0.2154639175257731,1
13,4,Flow301,12,0.2154639175257731,1
13,4,Flow301,13,0.2154639175257731,1
13,4,Flow301,14,0.2568627450980394,1
13,4,Flow301,15,0.2568627450980394,1
13,4,Flow301,16,0.24183006535947693,1
13,4,Flow301,17,0.3825788940678645,1
13,4,Flow301,18,0.24183006535947693,1
13,4,Flow301,19,0.24183006535947693,1
13,4,Flow301,20,0.17971887550200805,1
13,4,Flow301,21,0.26962908873604796,1
13,4,Flow301,22,0.16345432404981763,1
13,4,Flow301,23,0.16345432404981763,1
13,4,Flow301,24,0.16345432404981763,1
14,4,Flow301,1,5.0,1
14,4,Flow301,2,1.6,1
14,4,Flow301,3,1.4833333333333334,1
14,4,Flow301,4,0.21126707731185368,1
14,4,Flow301,5,0.24814814814814823,1
14,4,Flow301,6,0.24814814814814823,1
14,4,Flow301,7,0.2365835222978081,1
14,4,Flow301,8,0.26151229722658287,1
14,4,Flow301,9,0.1886078717201165,1
14,4,Flow301,10,0.1320486913607497,1
14,4,Flow301,11,0.1320486913607497,1
14,4,Flow301,12,0.21351073692650768,1
14,4,Flow301,13,0.36429608127721336,1
14,4,Flow301,14,0.4076923076923078,1
14,4,Flow301,15,0.24449541284403686,1
14,4,Flow301,16,0.24449541284403686,1
14,4,Flow301,17,0.24449541284403686,1
14,4,Flow301,18,0.23404915178801966,1
14,4,Flow301,19,0.6462432378280905,1
14,4,Flow301,20,0.579235880398671,1
14,4,Flow301,21,0.5486687147977469,1
14,4,Flow301,22,0.5524020039945994,1
14,4,Flow301,23,0.16651786505110633,1
14,4,Flow301,24,0.11689708141321042,1
15,4,Flow301,1,5.0,1
15,4,Flow301,2,1.8511111111111112,1
15,4,Flow301,3,0.6008734653610055,1
15,4,Flow301,4,0.21167464114832546,1
15,4,Flow301,5,0.21167464114832546,1
15,4,Flow301,6,0.2533333333333334,1
15,4,Flow301,7,0.20976645435244157,1
15,4,Flow301,8,0.14309978768577492,1
15,4,Flow301,9,0.39146030860754744,1
15,4,Flow301,10,0.8606060606060606,1
15,4,Flow301,11,0.22336977007161707,1
15,4,Flow301,12,0.22336977007161707,1
15,4,Flow301,13,0.2792349726775958,1
15,4,Flow301,14,0.2792349726775958,1
15,4,Flow301,15,0.2706666666666666,1
15,4,Flow301,16,0.26747967479674806,1
15,4,Flow301,17,0.27333333333333343,1
15,4,Flow301,18,0.27333333333333343,1
15,4,Flow301,19,0.16388888888888875,1
15,4,Flow301,20,0.3113730472426124,1
15,4,Flow301,21,0.29873033470594423,1
15,4,Flow301,22,0.29873033470594423,1
15,4,Flow301,23,0.2717948717948717,1
15,4,Flow301,24,0.20650406504065044,1
16,4,Flow301,1,5.0,1
16,4,Flow301,2,1.4722222222222223,1
16,4,Flow301,3,0.6167951188182401,1
16,4,Flow301,4,0.34953703703703654,1
16,4,Flow301,5,0.34953703703703654,1
16,4,Flow301,6,0.34953703703703654,1
16,4,Flow301,7,0.3999999999999997,1
16,4,Flow301,8,0.3072463768115943,1
16,4,Flow301,9,0.2251950947603123,1
16,4,Flow301,10,0.13638843426077463,1
16,4,Flow301,11,0.13638843426077463,1
16,4,Flow301,12,0.13638843426077463,1
16,4,Flow301,13,0.2251950947603123,1
16,4,Flow301,14,0.22011766394030707,1
16,4,Flow301,15,0.3128712871287127,1
16,4,Flow301,16,0.202048776306202,1
16,4,Flow301,17,0.20712620712620722,1
16,4,Flow301,18,0.2891774891774892,1
16,4,Flow301,19,0.5692652329749104,1
16,4,Flow301,20,0.5111842105263154,1
16,4,Flow301,21,0.8849842767295598,1
16,4,Flow301,22,0.5382038905952902,1
16,4,Flow301,23,1.0654088050314465,1
16,4,Flow301,24,0.3625089605734768,1
17,5,Flow301,1,5.0,1
17,5,Flow301,2,1.6666666666666665,1
17,5,Flow301,3,0.7782608695652176,1
17,5,Flow301,4,0.6296950568141906,1
17,5,Flow301,5,0.6623099493198179,1
17,5,Flow301,6,0.645773559920547,1
17,5,Flow301,7,0.3460841189267585,1
17,5,Flow301,8,0.3460841189267585,1
17,5,Flow301,9,0.27743058062530945,1
17,5,Flow301,10,0.2595138987331991,1
17,5,Flow301,11,1.7164041308233773,1
17,5,Flow301,12,1.7164041308233773,1
17,5,Flow301,13,0.300709219858156,1
17,5,Flow301,14,0.28091755319148914,1
17,5,Flow301,15,1.4984284532671626,1
17,5,Flow301,16,1.4984284532671626,1
17,5,Flow301,17,1.423330701556508,1
17,5,Flow301,18,0.9776302451033634,1
17,5,Flow301,19,1.052727996814018,1
17,5,Flow301,20,1.6185463859761464,1
17,5,Flow301,21,0.6575963718820859,1
17,5,Flow301,22,0.4214226633581468,1
17,5,Flow301,23,0.4214226633581468,1
17,5,Flow301,24,0.48835784313725483,1
18,5,Flow301,1,5.0,1
18,5,Flow301,2,2.0217391304347827,1
18,5,Flow301,3,0.8146370763783506,1
18,5,Flow301,4,0.3650793650793651,1
18,5,Flow301,5,0.3161002232696597,1
18,5,Flow301,6,0.268765341188022,1
18,5,Flow301,7,0.40952380952380985,1
18,5,Flow301,8,0.30297826367389025,1
18,5,Flow301,9,0.2123655913978495,1
18,5,Flow301,10,0.18089430894308922,1
18,5,Flow301,11,0.2057823129251699,1
18,5,Flow301,12,0.2057823129251699,1
18,5,Flow301,13,0.5326754385964914,1
18,5,Flow301,14,0.32062146892655363,1
18,5,Flow301,15,0.5768115942028986,1
18,5,Flow301,16,0.6000000000000001,1
18,5,Flow301,17,0.6000000000000001,1
18,5,Flow301,18,0.6000000000000001,1
18,5,Flow301,19,0.6965552178318135,1
18,5,Flow301,20,0.6965552178318135,1
18,5,Flow301,21,0.6670811458045498,1
18,5,Flow301,22,0.6930689877498386,1
18,5,Flow301,23,0.6333333333333337,1
18,5,Flow301,24,0.5309523809523808,1
19,5,Flow301,1,5.0,1
19,5,Flow301,2,5.0,1
19,5,Flow301,3,0.44385964912280684,1
19,5,Flow301,4,0.43891797556719014,1
19,5,Flow301,5,0.43645833333333295,1
19,5,Flow301,6,0.43645833333333295,1
19,5,Flow301,7,0.4364583333333334,1
19,5,Flow301,8,0.5770468253968257,1
19,5,Flow301,9,0.5666666666666664,1
19,5,Flow301,10,0.5666666666666664,1
19,5,Flow301,11,0.5666666666666664,1
19,5,Flow301,12,0.5666666666666664,1
19,5,Flow301,13,0.5666666666666664,1
19,5,Flow301,14,0.5666666666666664,1
19,5,Flow301,15,0.6410256410256414,1
19,5,Flow301,16,0.4440383905500189,1
19,5,Flow301,17,0.4380952380952383,1
19,5,Flow301,18,0.6458333333333335,1
19,5,Flow301,19,0.6458333333333335,1
19,5,Flow301,20,0.6458333333333335,1
19,5,Flow301,21,0.5933333333333337,1
19,5,Flow301,22,0.14483462199312713,1
19,5,Flow301,23,0.14483462199312713,1
19,5,Flow301,24,0.14483462199312713,1
20,5,Flow301,1,5.0,1
20,5,Flow301,2,0.8944444444444444,1
20,5,Flow301,3,0.49444444444444446,1
20,5,Flow301,4,0.40256410256410247,1
20,5,Flow301,5,0.21238479262672838,1
20,5,Flow301,6,0.21238479262672838,1
20,5,Flow301,7,0.3692307692307688,1
20,5,Flow301,8,0.3272867757242759,1
20,5,Flow301,9,0.3263736263736261,1
20,5,Flow301,10,0.40256410256410247,1
20,5,Flow301,11,0.40256410256410247,1
20,5,Flow301,12,0.3655234836085901,1
20,5,Flow301,13,0.521906462331994,1
20,5,Flow301,14,0.521906462331994,1
20,5,Flow301,15,0.36923076923076925,1
20,5,Flow301,16,0.36923076923076925,1
20,5,Flow301,17,0.36923076923076925,1
20,5,Flow301,18,0.36923076923076925,1
20,5,Flow301,19,0.36923076923076925,1
20,5,Flow301,20,0.36923076923076925,1
20,5,Flow301,21,0.36923076923076925,1
20,5,Flow301,22,0.36923076923076925,1
20,5,Flow301,23,0.36923076923076925,1
20,5,Flow301,24,0.36923076923076925,1
1,1,Flow302,1,5.0,2
1,1,Flow302,2,2.75,2
1,1,Flow302,3,0.48076923076923084,2
1,1,Flow302,4,0.4046822742474916,2
1,1,Flow302,5,0.4555732037746427,2
1,1,Flow302,6,0.4555732037746427,2
1,1,Flow302,7,0.3490130972145362,2
1,1,Flow302,8,0.47721822541966397,2
1,1,Flow302,9,0.47721822541966397,2
1,1,Flow302,10,1.8011175964888468,2
1,1,Flow302,11,1.8011175964888468,2
1,1,Flow302,12,0.9854136776661884,2
1,1,Flow302,13,1.051321138211382,2
1,1,Flow302,14,0.6579301075268815,2
1,1,Flow302,15,0.8280590717299576,2
1,1,Flow302,16,0.8280590717299576,2
1,1,Flow302,17,0.6828115971479973,2
1,1,Flow302,18,0.6828115971479973,2
1,1,Flow302,19,0.6830484371267165,2
1,1,Flow302,20,1.0847619047619048,2
1,1,Flow302,21,1.0847619047619048,2
1,1,Flow302,22,2.574149659863946,2
1,1,Flow302,23,1.8622077845021954,2
1,1,Flow302,24,1.7212916814999408,2
2,1,Flow302,1,5.0,2
2,1,Flow302,2,2.8333333333333335,2
2,1,Flow302,3,0.47500000000000053,2
2,1,Flow302,4,0.4068965517241381,2
2,1,Flow302,5,0.24363636363636365,2
2,1,Flow302,6,0.3148894348894351,2
2,1,Flow302,7,0.3148894348894351,2
2,1,Flow302,8,0.6572419541691388,2
2,1,Flow302,9,0.6572419541691388,2
2,1,Flow302,10,0.34918478260869534,2
2,1,Flow302,11,0.4766524520255859,2
2,1,Flow302,12,0.2288288288288287,2
2,1,Flow302,13,0.22882882882882916,2
2,1,Flow302,14,0.36650005055506263,2
2,1,Flow302,15,0.3809121621621623,2
2,1,Flow302,16,0.43614774748073515,2
2,1,Flow302,17,0.5126398450946641,2
2,1,Flow302,18,0.5126398450946641,2
2,1,Flow302,19,0.9589215104910025,2
2,1,Flow302,20,1.2883194322505123,2
2,1,Flow302,21,0.6324345995528531,2
2,1,Flow302,22,0.8632478632478637,2
2,1,Flow302,23,0.7420634920634921,2
2,1,Flow302,24,0.6132560920750905,2
3,1,Flow302,1,5.0,2
3,1,Flow302,2,4.1,2
3,1,Flow302,3,0.34553571428571406,2
3,1,Flow302,4,0.3202263779527561,2
3,1,Flow302,5,0.37337662337662314,2
3,1,Flow302,6,0.39564565867296464,2
3,1,Flow302,7,0.425633016390091,2
3,1,Flow302,8,0.39564565867296464,2
3,1,Flow302,9,0.39564565867296464,2
3,1,Flow302,10,0.39564565867296464,2
3,1,Flow302,11,0.3521452145214523,2
3,1,Flow302,12,0.44761904761904736,2
3,1,Flow302,13,0.6334033613445373,2
3,1,Flow302,14,0.6564648586707409,2
3,1,Flow302,15,0.6219696969696971,2
3,1,Flow302,16,0.4944444444444449,2
3,1,Flow302,17,0.411111111111111,2
3,1,Flow302,18,0.3624999999999998,2
3,1,Flow302,19,0.37310606060606055,2
3,1,Flow302,20,0.37777777777777777,2
3,1,Flow302,21,0.4468173050427118,2
3,1,Flow302,22,0.6122044241037377,2
3,1,Flow302,23,0.766666666666667,2
3,1,Flow302,24,0.9778613199665829,2
4,1,Flow302,1,5.0,2
4,1,Flow302,2,1.5588235294117645,2
4,1,Flow302,3,0.5,2
4,1,Flow302,4,0.3120587316463608,2
4,1,Flow302,5,0.40200794177916954,2
4,1,Flow302,6,0.40200794177916954,2
4,1,Flow302,7,0.4459953283808211,2
4,1,Flow302,8,0.262647497626475,2
4,1,Flow302,9,0.262647497626475,2
4,1,Flow302,10,0.28111924441476566,2
4,1,Flow302,11,0.38095238095238093,2
4,1,Flow302,12,0.28835978835978837,2
4,1,Flow302,13,0.19288595526219243,2
4,1,Flow302,14,0.19288595526219243,2
4,1,Flow302,15,0.28835978835978837,2
4,1,Flow302,16,0.2832512315270934,2
4,1,Flow302,17,0.18777739842949792,2
4,1,Flow302,18,0.2616690240452617,2
4,1,Flow302,19,0.8000000000000003,2
4,1,Flow302,20,0.8000000000000003,2
4,1,Flow302,21,0.31428571428571406,2
4,1,Flow302,22,0.5726152857282276,2
4,1,Flow302,23,0.677777777777778,2
4,1,Flow302,24,2.708333333333333,2
5,2,Flow302,1,5.0,2
5,2,Flow302,2,0.5764705882352938,2
5,2,Flow302,3,0.443137254901961,2
5,2,Flow302,4,0.37777777777777777,2
5,2,Flow302,5,0.37777777777777777,2
5,2,Flow302,6,0.25228758169934595,2
5,2,Flow302,7,0.2929292929292928,2
5,2,Flow302,8,0.2555663013109819,2
5,2,Flow302,9,0.29292929292929326,2
5,2,Flow302,10,1.748148148148148,2
5,2,Flow302,11,2.2818181818181817,2
5,2,Flow302,12,3.0166666666666666,2
5,2,Flow302,13,0.38035527690700155,2
5,2,Flow302,14,0.38035527690700155,2
5,2,Flow302,15,0.2234234234234238,2
5,2,Flow302,16,0.411111111111111,2
5,2,Flow302,17,1.7133333333333334,2
5,2,Flow302,18,2.9400000000000004,2
5,2,Flow302,19,1.9700000000000002,2
5,2,Flow302,20,1.3162962962962963,2
5,2,Flow302,21,0.5794202898550724,2
5,2,Flow302,22,0.5794202898550724,2
5,2,Flow302,23,1.3962962962962964,2
5,2,Flow302,24,1.3962962962962964,2
6,2,Flow302,1,5.0,2
6,2,Flow302,2,2.7333333333333334,2
6,2,Flow302,3,0.5555555555555554,2
6,2,Flow302,4,0.33043478260869596,2
6,2,Flow302,5,0.2967741935483872,2
6,2,Flow302,6,0.2967741935483872,2
6,2,Flow302,7,0.1929280397022337,2
6,2,Flow302,8,0.2325174825174825,2
6,2,Flow302,9,0.3363636363636364,2
6,2,Flow302,10,0.41428571428571415,2
6,2,Flow302,11,1.5753968253968256,2
6,2,Flow302,12,1.5753968253968256,2
6,2,Flow302,13,0.5886446886446888,2
6,2,Flow302,14,0.5886446886446888,2
6,2,Flow302,15,0.477707963919513,2
6,2,Flow302,16,0.45798319327731085,2
6,2,Flow302,17,0.45798319327731085,2
6,2,Flow302,18,0.6305999373433582,2
6,2,Flow302,19,0.5185185185185188,2
6,2,Flow302,20,1.5661375661375665,2
6,2,Flow302,21,0.5555555555555555,2
6,2,Flow302,22,0.5555555555555555,2
6,2,Flow302,23,1.6865079365079367,2
6,2,Flow302,24,1.346078431372549,2
7,2,Flow302,1,5.0,2
7,2,Flow302,2,0.35897435897435903,2
7,2,Flow302,3,0.5208791208791212,2
7,2,Flow302,4,0.48873873873873874,2
7,2,Flow302,5,0.9718850503164227,2
7,2,Flow302,6,0.30980392156862724,2
7,2,Flow302,7,0.5999999999999996,2
7,2,Flow302,8,3.85,2
7,2,Flow302,9,3.166666666666667,2
7,2,Flow302,10,2.6333333333333333,2
7,2,Flow302,11,2.6333333333333333,2
7,2,Flow302,12,2.6333333333333333,2
7,2,Flow302,13,0.33416084914121,2
7,2,Flow302,14,0.321046643913538,2
7,2,Flow302,15,0.32104664391353843,2
7,2,Flow302,16,0.7541666666666669,2
7,2,Flow302,17,0.7541666666666669,2
7,2,Flow302,18,0.5222943722943723,2
7,2,Flow302,19,0.5770833333333334,2
7,2,Flow302,20,0.5079234972677595,2
7,2,Flow302,21,0.5770833333333334,2
7,2,Flow302,22,0.5770833333333334,2
7,2,Flow302,23,1.5166666666666666,2
7,2,Flow302,24,1.5166666666666666,2
8,2,Flow302,1,5.0,2
8,2,Flow302,2,5.0,2
8,2,Flow302,3,0.28148148148148167,2
8,2,Flow302,4,0.5572892389791564,2
8,2,Flow302,5,1.2467341790252073,2
8,2,Flow302,6,0.3042128603104213,2
8,2,Flow302,7,1.2467341790252073,2
8,2,Flow302,8,0.46297079221381,2
8,2,Flow302,9,0.5000000000000004,2
8,2,Flow302,10,3.1724137931034484,2
8,2,Flow302,11,0.7890804597701151,2
8,2,Flow302,12,0.7890804597701151,2
8,2,Flow302,13,0.47241379310344844,2
8,2,Flow302,14,0.45412698412698416,2
8,2,Flow302,15,0.5929955490518868,2
8,2,Flow302,16,0.6096762653237062,2
8,2,Flow302,17,0.6096762653237062,2
8,2,Flow302,18,0.5472818311874108,2
8,2,Flow302,19,0.5472818311874108,2
8,2,Flow302,20,0.6227272727272728,2
8,2,Flow302,21,1.9166666666666667,2
8,2,Flow302,22,1.8944444444444446,2
8,2,Flow302,23,1.8500000000000003,2
8,2,Flow302,24,1.0055555555555555,2
9,3,Flow302,1,5.0,2
9,3,Flow302,2,3.05,2
9,3,Flow302,3,0.5576036866359448,2
9,3,Flow302,4,0.2459200211065884,2
9,3,Flow302,5,0.2857131284327865,2
9,3,Flow302,6,0.24071146245059305,2
9,3,Flow302,7,0.38165875045670417,2
9,3,Flow302,8,0.38165875045670417,2
9,3,Flow302,9,0.23230990592141687,2
9,3,Flow302,10,0.18892307692307675,2
9,3,Flow302,11,0.18892307692307675,2
9,3,Flow302,12,0.3052204603214381,2
9,3,Flow302,13,0.22450646698434307,2
9,3,Flow302,14,0.20702034485904575,2
9,3,Flow302,15,0.26387298282144744,2
9,3,Flow302,16,0.28635080076426656,2
9,3,Flow302,17,0.7282437101386519,2
9,3,Flow302,18,0.5908661326571774,2
9,3,Flow302,19,0.5908661326571774,2
9,3,Flow302,20,0.703472222222222,2
9,3,Flow302,21,0.4556401384083044,2
9,3,Flow302,22,2.869409439090685,2
9,3,Flow302,23,2.812251216275984,2
9,3,Flow302,24,0.21084566254345516,2
10,3,Flow302,1,5.0,2
10,3,Flow302,2,2.1166666666666667,2
10,3,Flow302,3,0.2562678062678061,2
10,3,Flow302,4,0.3047336057116916,2
10,3,Flow302,5,0.2622457541301393,2
10,3,Flow302,6,0.20159430190841876,2
10,3,Flow302,7,0.20159430190841876,2
10,3,Flow302,8,0.23477926324901421,2
10,3,Flow302,9,0.2963962658581796,2
10,3,Flow302,10,0.2602165412468356,2
10,3,Flow302,11,0.2602165412468356,2
10,3,Flow302,12,0.7119843788137663,2
10,3,Flow302,13,0.6634992458521873,2
10,3,Flow302,14,0.47497995822484995,2
10,3,Flow302,15,0.4205516052574878,2
10,3,Flow302,16,0.4205516052574878,2
10,3,Flow302,17,0.3404761904761906,2
10,3,Flow302,18,0.5278551836707224,2
10,3,Flow302,19,0.5278551836707224,2
10,3,Flow302,20,0.5278551836707224,2
10,3,Flow302,21,0.43141160027952496,2
10,3,Flow302,22,0.5131726065688333,2
10,3,Flow302,23,0.4761812252827313,2
10,3,Flow302,24,0.4874257925982062,2
11,3,Flow302,1,5.0,2
11,3,Flow302,2,0.46666666666666634,2
11,3,Flow302,3,0.5499999999999998,2
11,3,Flow302,4,0.5682950727883536,2
11,3,Flow302,5,0.4284134922447289,2
11,3,Flow302,6,0.45681536585539906,2
11,3,Flow302,7,0.28758694489031544,2
11,3,Flow302,8,0.2695494268527976,2
11,3,Flow302,9,0.2562586240883107,2
11,3,Flow302,10,0.2562586240883107,2
11,3,Flow302,11,0.3018726591760297,2
11,3,Flow302,12,0.3018726591760301,2
11,3,Flow302,13,0.28239638059104344,2
11,3,Flow302,14,0.19707011148004128,2
11,3,Flow302,15,0.29261597639706505,2
11,3,Flow302,16,0.25120504721809533,2
11,3,Flow302,17,0.3018726591760301,2
11,3,Flow302,18,0.3018726591760301,2
11,3,Flow302,19,0.2313884521753371,2
11,3,Flow302,20,0.41494252873563253,2
11,3,Flow302,21,0.4149425287356321,2
11,3,Flow302,22,0.4149425287356321,2
11,3,Flow302,23,0.9666666666666668,2
11,3,Flow302,24,0.9666666666666668,2
12,3,Flow302,1,5.0,2
12,3,Flow302,2,2.8833333333333333,2
12,3,Flow302,3,0.33968253968253936,2
12,3,Flow302,4,0.46567522101721615,2
12,3,Flow302,5,0.4376915620485389,2
12,3,Flow302,6,0.35850466884465515,2
12,3,Flow302,7,0.35850466884465515,2
12,3,Flow302,8,0.27112602806795705,2
12,3,Flow302,9,0.33070237405206937,2
12,3,Flow302,10,0.4172952084497301,2
12,3,Flow302,11,0.2593629446351131,2
12,3,Flow302,12,0.21481876332622596,2
12,3,Flow302,13,0.23466003316749573,2
12,3,Flow302,14,0.23466003316749573,2
12,3,Flow302,15,0.199268130405855,2
12,3,Flow302,16,0.1794268605645848,2
12,3,Flow302,17,0.2430555555555558,2
12,3,Flow302,18,0.24305555555555536,2
12,3,Flow302,19,0.24305555555555536,2
12,3,Flow302,20,0.12929857231533237,2
12,3,Flow302,21,0.17961570593149512,2
12,3,Flow302,22,0.4983333333333335,2
12,3,Flow302,23,0.4983333333333335,2
12,3,Flow302,24,0.4983333333333335,2
13,4,Flow302,1,4.283333333333333,2
13,4,Flow302,2,2.8499999999999996,2
13,4,Flow302,3,0.5806174089068823,2
13,4,Flow302,4,0.5806174089068823,2
13,4,Flow302,5,0.2698511166253099,2
13,4,Flow302,6,0.2698511166253099,2
13,4,Flow302,7,0.2698511166253099,2
13,4,Flow302,8,0.2698511166253099,2
13,4,Flow302,9,0.44052287581699345,2
13,4,Flow302,10,0.44052287581699345,2
13,4,Flow302,11,0.44052287581699345,2
13,4,Flow302,12,0.31647058823529406,2
13,4,Flow302,13,0.2680487804878049,2
13,4,Flow302,14,0.2680487804878049,2
13,4,Flow302,15,0.3164705882352943,2
13,4,Flow302,16,0.31647058823529406,2
13,4,Flow302,17,0.348888888888889,2
13,4,Flow302,18,0.348888888888889,2
13,4,Flow302,19,0.348888888888889,2
13,4,Flow302,20,0.348888888888889,2
13,4,Flow302,21,0.645355964167845,2
13,4,Flow302,22,0.645355964167845,2
13,4,Flow302,23,1.0666666666666664,2
13,4,Flow302,24,0.645355964167845,2
14,4,Flow302,1,5.0,2
14,4,Flow302,2,5.0,2
14,4,Flow302,3,0.3146369047619044,2
14,4,Flow302,4,0.14871794871794863,2
14,4,Flow302,5,0.23313485677502443,2
14,4,Flow302,6,0.26333125612036,2
14,4,Flow302,7,1.9840425531914896,2
14,4,Flow302,8,1.9840425531914896,2
14,4,Flow302,9,0.44765957446808535,2
14,4,Flow302,10,0.45055091185410334,2
14,4,Flow302,11,0.2527992840492841,2
14,4,Flow302,12,0.2858611111111111,2
14,4,Flow302,13,0.40896527068437205,2
14,4,Flow302,14,0.17971887550200782,2
14,4,Flow302,15,0.45872815974585857,2
14,4,Flow302,16,0.2631724137931033,2
14,4,Flow302,17,0.2266009852216746,2
14,4,Flow302,18,0.2266009852216746,2
14,4,Flow302,19,0.22371615312791793,2
14,4,Flow302,20,0.19470729751403382,2
14,4,Flow302,21,0.19470729751403382,2
14,4,Flow302,22,0.6054838709677424,2
14,4,Flow302,23,0.6069549663299663,2
14,4,Flow302,24,0.6069549663299663,2
15,4,Flow302,1,5.0,2
15,4,Flow302,2,2.4,2
15,4,Flow302,3,0.33333333333333304,2
15,4,Flow302,4,0.28695652173913055,2
15,4,Flow302,5,0.286956521739131,2
15,4,Flow302,6,0.45834749792988116,2
15,4,Flow302,7,0.4701133573278615,2
15,4,Flow302,8,0.545099136739748,2
15,4,Flow302,9,0.33461435251304694,2
15,4,Flow302,10,0.33461435251304694,2
15,4,Flow302,11,0.21167434260654594,2
15,4,Flow302,12,0.31330321852060994,2
15,4,Flow302,13,0.4151759834368529,2
15,4,Flow302,14,0.24665639238809978,2
15,4,Flow302,15,0.3010751656431805,2
15,4,Flow302,16,0.3010751656431805,2
15,4,Flow302,17,0.3010751656431805,2
15,4,Flow302,18,0.333843137254902,2
15,4,Flow302,19,0.333843137254902,2
15,4,Flow302,20,0.333843137254902,2
15,4,Flow302,21,0.333843137254902,2
15,4,Flow302,22,0.333843137254902,2
15,4,Flow302,23,0.333843137254902,2
15,4,Flow302,24,0.3011764705882354,2
16,4,Flow302,1,5.0,2
16,4,Flow302,2,1.8333333333333333,2
16,4,Flow302,3,0.23666666666666658,2
16,4,Flow302,4,0.23666666666666658,2
16,4,Flow302,5,0.2071428571428573,2
16,4,Flow302,6,0.2121189717925389,2
16,4,Flow302,7,0.31083895171813847,2
16,4,Flow302,8,0.31083895171813847,2
16,4,Flow302,9,0.21797752808988768,2
16,4,Flow302,10,0.21797752808988768,2
16,4,Flow302,11,0.21797752808988768,2
16,4,Flow302,12,0.148358208955224,2
16,4,Flow302,13,0.2255555555555555,2
16,4,Flow302,14,0.2255555555555555,2
16,4,Flow302,15,0.2255555555555555,2
16,4,Flow302,16,0.16776536312849166,2
16,4,Flow302,17,0.2171598138221551,2
16,4,Flow302,18,0.19034157832744403,2
16,4,Flow302,19,0.19034157832744403,2
16,4,Flow302,20,0.19034157832744403,2
16,4,Flow302,21,0.19034157832744403,2
16,4,Flow302,22,0.26503243858412096,2
16,4,Flow302,23,0.26503243858412096,2
16,4,Flow302,24,0.26503243858412096,2
17,5,Flow302,1,5.0,2
17,5,Flow302,2,0.3666666666666667,2
